REGION,TIMESLICE,TECHNOLOGY,FUEL,YEAR,VALUE
GLOBAL,S1D3,PWRTRNBGDXX,ELCBGDXX02,2027,157.68
GLOBAL,S1D3,PWRTRNBGDXX,ELCBGDXX02,2028,157.68
GLOBAL,S1D3,PWRTRNBGDXX,ELCBGDXX02,2029,157.68
GLOBAL,S1D3,PWRTRNBGDXX,ELCBGDXX02,2031,351.72800563898795
GLOBAL,S1D3,PWRTRNBGDXX,ELCBGDXX02,2032,391.46552263252727
GLOBAL,S1D3,PWRTRNBGDXX,ELCBGDXX02,2033,433.35070902695577
GLOBAL,S1D3,PWRTRNBGDXX,ELCBGDXX02,2034,370.9919543099397
GLOBAL,S1D3,PWRTRNBGDXX,ELCBGDXX02,2035,127.02529111150818
GLOBAL,S1D3,PWRTRNBGDXX,ELCBGDXX02,2036,707.7477845329224
GLOBAL,S1D3,PWRTRNBGDXX,ELCBGDXX02,2037,717.0919013329224
GLOBAL,S1D3,PWRTRNBGDXX,ELCBGDXX02,2038,725.9566709329224
GLOBAL,S1D3,PWRTRNBGDXX,ELCBGDXX02,2039,1028.7748037329225
GLOBAL,S1D3,PWRTRNBGDXX,ELCBGDXX02,2040,985.005370008384
GLOBAL,S1D3,PWRTRNBGDXX,ELCBGDXX02,2041,1006.3378670900718
GLOBAL,S1D3,PWRTRNBGDXX,ELCBGDXX02,2042,919.0453147040087
GLOBAL,S1D3,PWRTRNBGDXX,ELCBGDXX02,2043,1019.5127390188768
GLOBAL,S1D3,PWRTRNBGDXX,ELCBGDXX02,2044,1107.9129253371216
GLOBAL,S1D3,PWRTRNBGDXX,ELCBGDXX02,2045,1283.3680853329222
GLOBAL,S1D3,PWRTRNBGDXX,ELCBGDXX02,2046,1375.2412948083836
GLOBAL,S1D3,PWRTRNBGDXX,ELCBGDXX02,2047,1397.2981925329225
GLOBAL,S1D3,PWRTRNBGDXX,ELCBGDXX02,2048,1145.010192532922
GLOBAL,S1D3,PWRTRNBGDXX,ELCBGDXX02,2049,1145.010192532922
GLOBAL,S1D3,PWRTRNBGDXX,ELCBGDXX02,2050,1397.2981925329225
GLOBAL,S1D3,PWRTRNINDEA,ELCINDEA02,2023,741.3189615070708
GLOBAL,S1D3,PWRTRNINDEA,ELCINDEA02,2024,844.1665116174198
GLOBAL,S1D3,PWRTRNINDEA,ELCINDEA02,2025,858.3562352672021
GLOBAL,S1D3,PWRTRNINDEA,ELCINDEA02,2026,929.627595267202
GLOBAL,S1D3,PWRTRNINDEA,ELCINDEA02,2027,929.627595267202
GLOBAL,S1D3,PWRTRNINDEA,ELCINDEA02,2028,1026.900387267202
GLOBAL,S1D3,PWRTRNINDEA,ELCINDEA02,2029,1070.0069456672018
GLOBAL,S1D3,PWRTRNINDEA,ELCINDEA02,2030,1113.1166576672017
GLOBAL,S1D3,PWRTRNINDEA,ELCINDEA02,2031,1113.1166576672017
GLOBAL,S1D3,PWRTRNINDEA,ELCINDEA02,2032,1113.1166576672017
GLOBAL,S1D3,PWRTRNINDEA,ELCINDEA02,2033,1113.1166576672017
GLOBAL,S1D3,PWRTRNINDEA,ELCINDEA02,2034,1162.6975568672017
GLOBAL,S1D3,PWRTRNINDEA,ELCINDEA02,2035,1249.3052858528367
GLOBAL,S1D3,PWRTRNINDEA,ELCINDEA02,2036,1292.2352426528369
GLOBAL,S1D3,PWRTRNINDEA,ELCINDEA02,2037,1300.7783450528364
GLOBAL,S1D3,PWRTRNINDEA,ELCINDEA02,2038,1303.496748252836
GLOBAL,S1D3,PWRTRNINDEA,ELCINDEA02,2039,1296.370927714804
GLOBAL,S1D3,PWRTRNINDEA,ELCINDEA02,2040,1564.1772690168657
GLOBAL,S1D3,PWRTRNINDEA,ELCINDEA02,2041,1495.3586921856336
GLOBAL,S1D3,PWRTRNINDEA,ELCINDEA02,2042,1584.6772806143667
GLOBAL,S1D3,PWRTRNINDEA,ELCINDEA02,2043,1305.9530639999998
GLOBAL,S1D3,PWRTRNINDEA,ELCINDEA02,2044,1905.79932
GLOBAL,S1D3,PWRTRNINDEA,ELCINDEA02,2045,1453.6266912000003
GLOBAL,S1D3,PWRTRNINDEA,ELCINDEA02,2046,1852.2760086143655
GLOBAL,S1D3,PWRTRNINDEA,ELCINDEA02,2047,1683.5493599999998
GLOBAL,S1D3,PWRTRNINDEA,ELCINDEA02,2048,2314.97892
GLOBAL,S1D3,PWRTRNINDEA,ELCINDEA02,2049,2026.6109945856333
GLOBAL,S1D3,PWRTRNINDEA,ELCINDEA02,2050,2115.555128985633
GLOBAL,S1D3,PWRTRNINDNE,ELCINDNE02,2023,23.652
GLOBAL,S1D3,PWRTRNINDNE,ELCINDNE02,2024,25.0364304
GLOBAL,S1D3,PWRTRNINDNE,ELCINDNE02,2026,28.1238048
GLOBAL,S1D3,PWRTRNINDNE,ELCINDNE02,2027,29.7447552
GLOBAL,S1D3,PWRTRNINDNE,ELCINDNE02,2034,35.008113599999994
GLOBAL,S1D3,PWRTRNINDNE,ELCINDNE02,2035,35.5221504
GLOBAL,S1D3,PWRTRNINDNE,ELCINDNE02,2036,35.97311519999999
GLOBAL,S1D3,PWRTRNINDNE,ELCINDNE02,2041,132.08538239999996
GLOBAL,S1D3,PWRTRNINDNE,ELCINDNE02,2042,134.3149776
GLOBAL,S1D3,PWRTRNINDNE,ELCINDNE02,2044,138.91292639999995
GLOBAL,S1D3,PWRTRNINDNE,ELCINDNE02,2046,157.68
GLOBAL,S1D3,PWRTRNINDNE,ELCINDNE02,2047,157.68
GLOBAL,S1D3,PWRTRNINDNE,ELCINDNE02,2048,161.0322768
GLOBAL,S1D3,PWRTRNINDNE,ELCINDNE02,2049,23.714481039738416
GLOBAL,S1D3,PWRTRNINDNE,ELCINDNE02,2050,161.0322768
GLOBAL,S1D3,PWRTRNINDNO,ELCINDNO02,2023,426.8778401392853
GLOBAL,S1D3,PWRTRNINDNO,ELCINDNO02,2024,426.8778401392853
GLOBAL,S1D3,PWRTRNINDNO,ELCINDNO02,2025,426.8778401392853
GLOBAL,S1D3,PWRTRNINDNO,ELCINDNO02,2026,469.9875521392853
GLOBAL,S1D3,PWRTRNINDNO,ELCINDNO02,2027,503.24453129685594
GLOBAL,S1D3,PWRTRNINDNO,ELCINDNO02,2028,616.1484317398889
GLOBAL,S1D3,PWRTRNINDNO,ELCINDNO02,2029,719.2364621398896
GLOBAL,S1D3,PWRTRNINDNO,ELCINDNO02,2030,746.9912957398894
GLOBAL,S1D3,PWRTRNINDNO,ELCINDNO02,2031,981.4288909170883
GLOBAL,S1D3,PWRTRNINDNO,ELCINDNO02,2032,1089.73085093989
GLOBAL,S1D3,PWRTRNINDNO,ELCINDNO02,2033,806.9885357398898
GLOBAL,S1D3,PWRTRNINDNO,ELCINDNO02,2034,839.8301261398896
GLOBAL,S1D3,PWRTRNINDNO,ELCINDNO02,2035,1137.6355063082954
GLOBAL,S1D3,PWRTRNINDNO,ELCINDNO02,2036,1303.5829379172174
GLOBAL,S1D3,PWRTRNINDNO,ELCINDNO02,2037,1211.2683352156764
GLOBAL,S1D3,PWRTRNINDNO,ELCINDNO02,2038,1303.5829379172174
GLOBAL,S1D3,PWRTRNINDNO,ELCINDNO02,2039,1289.0875634732822
GLOBAL,S1D3,PWRTRNINDNO,ELCINDNO02,2040,1303.5829379172174
GLOBAL,S1D3,PWRTRNINDNO,ELCINDNO02,2041,1158.7967161338413
GLOBAL,S1D3,PWRTRNINDNO,ELCINDNO02,2042,1303.5829379172174
GLOBAL,S1D3,PWRTRNINDNO,ELCINDNO02,2043,1303.5829379172174
GLOBAL,S1D3,PWRTRNINDNO,ELCINDNO02,2044,1436.8698419172167
GLOBAL,S1D3,PWRTRNINDNO,ELCINDNO02,2045,1436.8698419172167
GLOBAL,S1D3,PWRTRNINDNO,ELCINDNO02,2046,1619.9773187172132
GLOBAL,S1D3,PWRTRNINDNO,ELCINDNO02,2047,1846.2134291172208
GLOBAL,S1D3,PWRTRNINDNO,ELCINDNO02,2048,2113.0332179172165
GLOBAL,S1D3,PWRTRNINDNO,ELCINDNO02,2049,2418.279622717217
GLOBAL,S1D3,PWRTRNINDNO,ELCINDNO02,2050,2760.0699443172166
GLOBAL,S1D3,PWRTRNINDSO,ELCINDSO02,2023,267.5806140810339
GLOBAL,S1D3,PWRTRNINDSO,ELCINDSO02,2024,281.3775232379769
GLOBAL,S1D3,PWRTRNINDSO,ELCINDSO02,2025,281.3775232379769
