REGION,TIMESLICE,FUEL,YEAR,VALUE
GLOBAL,S3D2,ELCLKAXX03,2032,14.467353388000001
GLOBAL,S3D3,ELCLKAXX03,2032,4.72342712
GLOBAL,S3D4,ELCLKAXX03,2032,2.9479731540000005
GLOBAL,S3D5,ELCLKAXX03,2032,2.4227954840000003
GLOBAL,S4D1,ELCLKAXX03,2032,2.9114508760000004
GLOBAL,S4D2,ELCLKAXX03,2032,6.836281684
GLOBAL,S4D3,ELCLKAXX03,2032,2.292475296
GLOBAL,S4D4,ELCLKAXX03,2032,1.341355426
GLOBAL,S4D5,ELCLKAXX03,2032,1.0755493680000001
GLOBAL,S1D1,ELCLKAXX03,2033,4.768328368
GLOBAL,S1D2,ELCLKAXX03,2033,11.10562672
GLOBAL,S1D3,ELCLKAXX03,2033,3.3672860159999995
GLOBAL,S1D4,ELCLKAXX03,2033,2.0617412319999997
GLOBAL,S1D5,ELCLKAXX03,2033,1.778760864
GLOBAL,S2D1,ELCLKAXX03,2033,5.042765216
GLOBAL,S2D2,ELCLKAXX03,2033,11.276117408
GLOBAL,S2D3,ELCLKAXX03,2033,3.680453488
GLOBAL,S2D4,ELCLKAXX03,2033,2.2988713759999997
GLOBAL,S2D5,ELCLKAXX03,2033,1.8829918079999999
GLOBAL,S3D1,ELCLKAXX03,2033,6.794091888
GLOBAL,S3D2,ELCLKAXX03,2033,15.154116064
GLOBAL,S3D3,ELCLKAXX03,2033,4.9476473599999995
GLOBAL,S3D4,ELCLKAXX03,2033,3.087912912
GLOBAL,S3D5,ELCLKAXX03,2033,2.537805152
GLOBAL,S4D1,ELCLKAXX03,2033,3.049656928
GLOBAL,S4D2,ELCLKAXX03,2033,7.160798752
GLOBAL,S4D3,ELCLKAXX03,2033,2.401298688
GLOBAL,S4D4,ELCLKAXX03,2033,1.405029328
GLOBAL,S4D5,ELCLKAXX03,2033,1.126605504
GLOBAL,S1D1,ELCLKAXX03,2034,4.995272025999999
GLOBAL,S1D2,ELCLKAXX03,2034,11.63418754
GLOBAL,S1D3,ELCLKAXX03,2034,3.5275485119999996
GLOBAL,S1D4,ELCLKAXX03,2034,2.159867674
GLOBAL,S1D5,ELCLKAXX03,2034,1.863419148
GLOBAL,S2D1,ELCLKAXX03,2034,5.2827704120000005
GLOBAL,S2D2,ELCLKAXX03,2034,11.812792556
GLOBAL,S2D3,ELCLKAXX03,2034,3.8556208659999998
GLOBAL,S2D4,ELCLKAXX03,2034,2.408283782
GLOBAL,S2D5,ELCLKAXX03,2034,1.972610856
GLOBAL,S3D1,ELCLKAXX03,2034,7.117449666
GLOBAL,S3D2,ELCLKAXX03,2034,15.875360548
GLOBAL,S3D3,ELCLKAXX03,2034,5.18312552
GLOBAL,S3D4,ELCLKAXX03,2034,3.234878934
GLOBAL,S3D5,ELCLKAXX03,2034,2.658589364
GLOBAL,S4D1,ELCLKAXX03,2034,3.194802196
GLOBAL,S4D2,ELCLKAXX03,2034,7.501609564
GLOBAL,S4D3,ELCLKAXX03,2034,2.515586016
GLOBAL,S4D4,ELCLKAXX03,2034,1.471900246
GLOBAL,S4D5,ELCLKAXX03,2034,1.180225128
GLOBAL,S1D1,ELCLKAXX03,2035,5.23708406
GLOBAL,S1D2,ELCLKAXX03,2035,12.1973774
GLOBAL,S1D3,ELCLKAXX03,2035,3.69831072
GLOBAL,S1D4,ELCLKAXX03,2035,2.2644229399999998
GLOBAL,S1D5,ELCLKAXX03,2035,1.9536238800000003
GLOBAL,S2D1,ELCLKAXX03,2035,5.538499720000001
GLOBAL,S2D2,ELCLKAXX03,2035,12.38462836
GLOBAL,S2D3,ELCLKAXX03,2035,4.04226446
GLOBAL,S2D4,ELCLKAXX03,2035,2.52486442
GLOBAL,S2D5,ELCLKAXX03,2035,2.06810136
GLOBAL,S3D1,ELCLKAXX03,2035,7.46199246
GLOBAL,S3D2,ELCLKAXX03,2035,16.643857880000002
GLOBAL,S3D3,ELCLKAXX03,2035,5.434031200000001
GLOBAL,S3D4,ELCLKAXX03,2035,3.3914735400000002
GLOBAL,S3D5,ELCLKAXX03,2035,2.78728684
GLOBAL,S4D1,ELCLKAXX03,2035,3.3494567600000003
GLOBAL,S4D2,ELCLKAXX03,2035,7.864748840000001
GLOBAL,S4D3,ELCLKAXX03,2035,2.63736096
GLOBAL,S4D4,ELCLKAXX03,2035,1.54315226
GLOBAL,S4D5,ELCLKAXX03,2035,1.2373576800000001
GLOBAL,S1D1,ELCLKAXX03,2036,5.49928988
GLOBAL,S1D2,ELCLKAXX03,2036,12.8080652
GLOBAL,S1D3,ELCLKAXX03,2036,3.88347456
GLOBAL,S1D4,ELCLKAXX03,2036,2.3777961199999997
GLOBAL,S1D5,ELCLKAXX03,2036,2.05143624
GLOBAL,S2D1,ELCLKAXX03,2036,5.815796560000001
GLOBAL,S2D2,ELCLKAXX03,2036,13.004691280000001
GLOBAL,S2D3,ELCLKAXX03,2036,4.24464908
GLOBAL,S2D4,ELCLKAXX03,2036,2.65127716
GLOBAL,S2D5,ELCLKAXX03,2036,2.17164528
GLOBAL,S3D1,ELCLKAXX03,2036,7.83559308
GLOBAL,S3D2,ELCLKAXX03,2036,17.47716824
GLOBAL,S3D3,ELCLKAXX03,2036,5.7060976000000005
GLOBAL,S3D4,ELCLKAXX03,2036,3.5612749200000002
GLOBAL,S3D5,ELCLKAXX03,2036,2.9268383200000003
GLOBAL,S4D1,ELCLKAXX03,2036,3.5171544800000003
GLOBAL,S4D2,ELCLKAXX03,2036,8.25851432
GLOBAL,S4D3,ELCLKAXX03,2036,2.76940608
GLOBAL,S4D4,ELCLKAXX03,2036,1.62041348
GLOBAL,S4D5,ELCLKAXX03,2036,1.29930864
GLOBAL,S1D1,ELCLKAXX03,2037,5.778122161
GLOBAL,S1D2,ELCLKAXX03,2037,13.45747669
GLOBAL,S1D3,ELCLKAXX03,2037,4.080379632
GLOBAL,S1D4,ELCLKAXX03,2037,2.498358289
GLOBAL,S1D5,ELCLKAXX03,2037,2.1554508780000003
GLOBAL,S2D1,ELCLKAXX03,2037,6.1106767820000005
GLOBAL,S2D2,ELCLKAXX03,2037,13.664072366000001
GLOBAL,S2D3,ELCLKAXX03,2037,4.459866901
GLOBAL,S2D4,ELCLKAXX03,2037,2.785705727
GLOBAL,S2D5,ELCLKAXX03,2037,2.281754916
GLOBAL,S3D1,ELCLKAXX03,2037,8.232883701
GLOBAL,S3D2,ELCLKAXX03,2037,18.363318778
GLOBAL,S3D3,ELCLKAXX03,2037,5.9954157200000004
GLOBAL,S3D4,ELCLKAXX03,2037,3.7418433990000004
GLOBAL,S3D5,ELCLKAXX03,2037,3.0752387540000004
GLOBAL,S4D1,ELCLKAXX03,2037,3.6954859060000005
GLOBAL,S4D2,ELCLKAXX03,2037,8.677248454
GLOBAL,S4D3,ELCLKAXX03,2037,2.909824176
GLOBAL,S4D4,ELCLKAXX03,2037,1.702573831
GLOBAL,S4D5,ELCLKAXX03,2037,1.365187908
GLOBAL,S1D1,ELCLKAXX03,2038,6.074836678
GLOBAL,S1D2,ELCLKAXX03,2038,14.14853662
GLOBAL,S1D3,ELCLKAXX03,2038,4.289912736
GLOBAL,S1D4,ELCLKAXX03,2038,2.626652422
GLOBAL,S1D5,ELCLKAXX03,2038,2.266136244
GLOBAL,S2D1,ELCLKAXX03,2038,6.424468436000001
GLOBAL,S2D2,ELCLKAXX03,2038,14.365741268
GLOBAL,S2D3,ELCLKAXX03,2038,4.688887198
GLOBAL,S2D4,ELCLKAXX03,2038,2.928755546
GLOBAL,S2D5,ELCLKAXX03,2038,2.398926168
GLOBAL,S3D1,ELCLKAXX03,2038,8.655653597999999
GLOBAL,S3D2,ELCLKAXX03,2038,19.306300444
GLOBAL,S3D3,ELCLKAXX03,2038,6.30328856
GLOBAL,S3D4,ELCLKAXX03,2038,3.933992202
GLOBAL,S3D5,ELCLKAXX03,2038,3.233156492
GLOBAL,S4D1,ELCLKAXX03,2038,3.885254188
GLOBAL,S4D2,ELCLKAXX03,2038,9.122837092000001
GLOBAL,S4D3,ELCLKAXX03,2038,3.059247648
GLOBAL,S4D4,ELCLKAXX03,2038,1.790003338
GLOBAL,S4D5,ELCLKAXX03,2038,1.4352921840000001
GLOBAL,S1D1,ELCLKAXX03,2039,6.37883469
GLOBAL,S1D2,ELCLKAXX03,2039,14.8565601
GLOBAL,S1D3,ELCLKAXX03,2039,4.504589279999999
GLOBAL,S1D4,ELCLKAXX03,2039,2.75809581
GLOBAL,S1D5,ELCLKAXX03,2039,2.37953862
GLOBAL,S2D1,ELCLKAXX03,2039,6.74596278
GLOBAL,S2D2,ELCLKAXX03,2039,15.08463414
GLOBAL,S2D3,ELCLKAXX03,2039,4.923529289999999
GLOBAL,S2D4,ELCLKAXX03,2039,3.07531683
GLOBAL,S2D5,ELCLKAXX03,2039,2.51897364
GLOBAL,S3D1,ELCLKAXX03,2039,9.08880129
GLOBAL,S3D2,ELCLKAXX03,2039,20.27242962
GLOBAL,S3D3,ELCLKAXX03,2039,6.6187188
GLOBAL,S3D4,ELCLKAXX03,2039,4.13085771
GLOBAL,S3D5,ELCLKAXX03,2039,3.39495066
GLOBAL,S4D1,ELCLKAXX03,2039,4.07968074
GLOBAL,S4D2,ELCLKAXX03,2039,9.57936366
GLOBAL,S4D3,ELCLKAXX03,2039,3.21233904
GLOBAL,S4D4,ELCLKAXX03,2039,1.87957899
GLOBAL,S4D5,ELCLKAXX03,2039,1.5071173199999999
GLOBAL,S1D1,ELCLKAXX03,2040,6.697650846999999
GLOBAL,S1D2,ELCLKAXX03,2040,15.599095629999999
GLOBAL,S1D3,ELCLKAXX03,2040,4.729730063999999
GLOBAL,S1D4,ELCLKAXX03,2040,2.8959463029999997
GLOBAL,S1D5,ELCLKAXX03,2040,2.498468706
GLOBAL,S2D1,ELCLKAXX03,2040,7.083128114
GLOBAL,S2D2,ELCLKAXX03,2040,15.838568881999999
GLOBAL,S2D3,ELCLKAXX03,2040,5.169608826999999
GLOBAL,S2D4,ELCLKAXX03,2040,3.2290221289999996
GLOBAL,S2D5,ELCLKAXX03,2040,2.6448727319999996
GLOBAL,S3D1,ELCLKAXX03,2040,9.543062426999999
GLOBAL,S3D2,ELCLKAXX03,2040,21.285652006
GLOBAL,S3D3,ELCLKAXX03,2040,6.949524439999999
GLOBAL,S3D4,ELCLKAXX03,2040,4.337319273
GLOBAL,S3D5,ELCLKAXX03,2040,3.5646313579999998
GLOBAL,S4D1,ELCLKAXX03,2040,4.283584462
GLOBAL,S4D2,ELCLKAXX03,2040,10.058143258
GLOBAL,S4D3,ELCLKAXX03,2040,3.3728927519999994
GLOBAL,S4D4,ELCLKAXX03,2040,1.9735209369999998
GLOBAL,S4D5,ELCLKAXX03,2040,1.5824435159999999
GLOBAL,S1D1,ELCLKAXX03,2041,7.032892541
GLOBAL,S1D2,ELCLKAXX03,2041,16.379886889999998
GLOBAL,S1D3,ELCLKAXX03,2041,4.966470191999999
GLOBAL,S1D4,ELCLKAXX03,2041,3.0408989089999996
GLOBAL,S1D5,ELCLKAXX03,2041,2.623526118
GLOBAL,S2D1,ELCLKAXX03,2041,7.437664342
GLOBAL,S2D2,ELCLKAXX03,2041,16.631346646
GLOBAL,S2D3,ELCLKAXX03,2041,5.428366480999999
GLOBAL,S2D4,ELCLKAXX03,2041,3.390646387
GLOBAL,S2D5,ELCLKAXX03,2041,2.777258196
GLOBAL,S3D1,ELCLKAXX03,2041,10.020727281
GLOBAL,S3D2,ELCLKAXX03,2041,22.351076018
GLOBAL,S3D3,ELCLKAXX03,2041,7.29737332
GLOBAL,S3D4,ELCLKAXX03,2041,4.554417819
GLOBAL,S3D5,ELCLKAXX03,2041,3.743054074
GLOBAL,S4D1,ELCLKAXX03,2041,4.497993386
GLOBAL,S4D2,ELCLKAXX03,2041,10.561589774
GLOBAL,S4D3,ELCLKAXX03,2041,3.541718256
GLOBAL,S4D4,ELCLKAXX03,2041,2.072302811
GLOBAL,S4D5,ELCLKAXX03,2041,1.661650548
GLOBAL,S1D1,ELCLKAXX03,2042,7.371951791
GLOBAL,S1D2,ELCLKAXX03,2042,17.16956939
GLOBAL,S1D3,ELCLKAXX03,2042,5.205906192
GLOBAL,S1D4,ELCLKAXX03,2042,3.1875021589999997
GLOBAL,S1D5,ELCLKAXX03,2042,2.750007618
GLOBAL,S2D1,ELCLKAXX03,2042,7.796237842
GLOBAL,S2D2,ELCLKAXX03,2042,17.433152146
GLOBAL,S2D3,ELCLKAXX03,2042,5.690070731
GLOBAL,S2D4,ELCLKAXX03,2042,3.5541111369999996
GLOBAL,S2D5,ELCLKAXX03,2042,2.911151196
GLOBAL,S3D1,ELCLKAXX03,2042,10.503831531
GLOBAL,S3D2,ELCLKAXX03,2042,23.428632518
GLOBAL,S3D3,ELCLKAXX03,2042,7.64918332
GLOBAL,S3D4,ELCLKAXX03,2042,4.773988569
GLOBAL,S3D5,ELCLKAXX03,2042,3.923508574
GLOBAL,S4D1,ELCLKAXX03,2042,4.714843886
GLOBAL,S4D2,ELCLKAXX03,2042,11.070769274
GLOBAL,S4D3,ELCLKAXX03,2042,3.712466256
GLOBAL,S4D4,ELCLKAXX03,2042,2.172209561
GLOBAL,S4D5,ELCLKAXX03,2042,1.7417595479999999
GLOBAL,S1D1,ELCLKAXX03,2043,7.71950008
GLOBAL,S1D2,ELCLKAXX03,2043,17.9790232
GLOBAL,S1D3,ELCLKAXX03,2043,5.45133696
GLOBAL,S1D4,ELCLKAXX03,2043,3.33777592
GLOBAL,S1D5,ELCLKAXX03,2043,2.8796558400000003
GLOBAL,S2D1,ELCLKAXX03,2043,8.163788960000002
GLOBAL,S2D2,ELCLKAXX03,2043,18.25503248
GLOBAL,S2D3,ELCLKAXX03,2043,5.958327280000001
GLOBAL,S2D4,ELCLKAXX03,2043,3.72166856
GLOBAL,S2D5,ELCLKAXX03,2043,3.04839648
GLOBAL,S3D1,ELCLKAXX03,2043,10.99903128
GLOBAL,S3D2,ELCLKAXX03,2043,24.53316784
GLOBAL,S3D3,ELCLKAXX03,2043,8.009801600000001
GLOBAL,S3D4,ELCLKAXX03,2043,4.9990567200000005
GLOBAL,S3D5,ELCLKAXX03,2043,4.10848112
GLOBAL,S4D1,ELCLKAXX03,2043,4.937123680000001
GLOBAL,S4D2,ELCLKAXX03,2043,11.59269712
GLOBAL,S4D3,ELCLKAXX03,2043,3.88748928
GLOBAL,S4D4,ELCLKAXX03,2043,2.27461768
GLOBAL,S4D5,ELCLKAXX03,2043,1.82387424
GLOBAL,S1D1,ELCLKAXX03,2044,8.078300113
GLOBAL,S1D2,ELCLKAXX03,2044,18.81468277
GLOBAL,S1D3,ELCLKAXX03,2044,5.7047134559999995
GLOBAL,S1D4,ELCLKAXX03,2044,3.492914737
GLOBAL,S1D5,ELCLKAXX03,2044,3.0135013740000005
GLOBAL,S2D1,ELCLKAXX03,2044,8.543239406000001
GLOBAL,S2D2,ELCLKAXX03,2044,19.103520878
GLOBAL,S2D3,ELCLKAXX03,2044,6.235268533
GLOBAL,S2D4,ELCLKAXX03,2044,3.894650591
GLOBAL,S2D5,ELCLKAXX03,2044,3.190085028
GLOBAL,S3D1,ELCLKAXX03,2044,11.510262933
GLOBAL,S3D2,ELCLKAXX03,2044,25.673462074000003
GLOBAL,S3D3,ELCLKAXX03,2044,8.382094760000001
GLOBAL,S3D4,ELCLKAXX03,2044,5.231411367000001
GLOBAL,S3D5,ELCLKAXX03,2044,4.2994420820000006
GLOBAL,S4D1,ELCLKAXX03,2044,5.166599698000001
GLOBAL,S4D2,ELCLKAXX03,2044,12.131522182000001
GLOBAL,S4D3,ELCLKAXX03,2044,4.068178608
GLOBAL,S4D4,ELCLKAXX03,2044,2.3803412230000003
GLOBAL,S4D5,ELCLKAXX03,2044,1.9086473640000001
GLOBAL,S1D1,ELCLKAXX03,2045,8.431072426
GLOBAL,S1D2,ELCLKAXX03,2045,19.63630354
GLOBAL,S1D3,ELCLKAXX03,2045,5.9538333119999995
GLOBAL,S1D4,ELCLKAXX03,2045,3.645447274
GLOBAL,S1D5,ELCLKAXX03,2045,3.1450983480000003
GLOBAL,S2D1,ELCLKAXX03,2045,8.916315212
GLOBAL,S2D2,ELCLKAXX03,2045,19.937754956
GLOBAL,S2D3,ELCLKAXX03,2045,6.507557266
GLOBAL,S2D4,ELCLKAXX03,2045,4.064726582
GLOBAL,S2D5,ELCLKAXX03,2045,3.329393256
GLOBAL,S3D1,ELCLKAXX03,2045,12.012906066
GLOBAL,S3D2,ELCLKAXX03,2045,26.794599748
GLOBAL,S3D3,ELCLKAXX03,2045,8.74813352
GLOBAL,S3D4,ELCLKAXX03,2045,5.459862534000001
GLOBAL,S3D5,ELCLKAXX03,2045,4.487194964
GLOBAL,S4D1,ELCLKAXX03,2045,5.3922205960000005
GLOBAL,S4D2,ELCLKAXX03,2045,12.661295164
GLOBAL,S4D3,ELCLKAXX03,2045,4.245832416
GLOBAL,S4D4,ELCLKAXX03,2045,2.484288646
GLOBAL,S4D5,ELCLKAXX03,2045,1.9919963280000001
GLOBAL,S1D1,ELCLKAXX03,2046,8.786959061000001
GLOBAL,S1D2,ELCLKAXX03,2046,20.46517769
GLOBAL,S1D3,ELCLKAXX03,2046,6.205152432
GLOBAL,S1D4,ELCLKAXX03,2046,3.799326389
GLOBAL,S1D5,ELCLKAXX03,2046,3.2778570780000003
GLOBAL,S2D1,ELCLKAXX03,2046,9.292684582000001
GLOBAL,S2D2,ELCLKAXX03,2046,20.779353766000003
GLOBAL,S2D3,ELCLKAXX03,2046,6.782249801000001
GLOBAL,S2D4,ELCLKAXX03,2046,4.236304027
GLOBAL,S2D5,ELCLKAXX03,2046,3.4699313160000003
GLOBAL,S3D1,ELCLKAXX03,2046,12.519986601
GLOBAL,S3D2,ELCLKAXX03,2046,27.925634978
GLOBAL,S3D3,ELCLKAXX03,2046,9.11740372
GLOBAL,S3D4,ELCLKAXX03,2046,5.690330499000001
GLOBAL,S3D5,ELCLKAXX03,2046,4.676605354
GLOBAL,S4D1,ELCLKAXX03,2046,5.619833306
GLOBAL,S4D2,ELCLKAXX03,2046,13.195745054000001
GLOBAL,S4D3,ELCLKAXX03,2046,4.425054576
GLOBAL,S4D4,ELCLKAXX03,2046,2.589153731
GLOBAL,S4D5,ELCLKAXX03,2046,2.0760811080000003
GLOBAL,S1D1,ELCLKAXX03,2047,9.148973878
GLOBAL,S1D2,ELCLKAXX03,2047,21.30832462
GLOBAL,S1D3,ELCLKAXX03,2047,6.460799135999999
GLOBAL,S1D4,ELCLKAXX03,2047,3.955855222
GLOBAL,S1D5,ELCLKAXX03,2047,3.4129018440000003
GLOBAL,S2D1,ELCLKAXX03,2047,9.675534836
GLOBAL,S2D2,ELCLKAXX03,2047,21.635444468000003
GLOBAL,S2D3,ELCLKAXX03,2047,7.061672398
GLOBAL,S2D4,ELCLKAXX03,2047,4.410835946
GLOBAL,S2D5,ELCLKAXX03,2047,3.612889368
GLOBAL,S3D1,ELCLKAXX03,2047,13.035798798
GLOBAL,S3D2,ELCLKAXX03,2047,29.076146044
GLOBAL,S3D3,ELCLKAXX03,2047,9.49303256
GLOBAL,S3D4,ELCLKAXX03,2047,5.924767002
GLOBAL,S3D5,ELCLKAXX03,2047,4.8692772920000005
GLOBAL,S4D1,ELCLKAXX03,2047,5.8513653880000005
GLOBAL,S4D2,ELCLKAXX03,2047,13.739397892000001
GLOBAL,S4D3,ELCLKAXX03,2047,4.607362848
GLOBAL,S4D4,ELCLKAXX03,2047,2.695824538
GLOBAL,S4D5,ELCLKAXX03,2047,2.161613784
GLOBAL,S1D1,ELCLKAXX03,2048,9.501595497999999
GLOBAL,S1D2,ELCLKAXX03,2048,22.129594419999997
GLOBAL,S1D3,ELCLKAXX03,2048,6.709812575999999
GLOBAL,S1D4,ELCLKAXX03,2048,4.108322601999999
GLOBAL,S1D5,ELCLKAXX03,2048,3.544442604
GLOBAL,S2D1,ELCLKAXX03,2048,10.048451276
GLOBAL,S2D2,ELCLKAXX03,2048,22.469322188
GLOBAL,S2D3,ELCLKAXX03,2048,7.333844817999999
GLOBAL,S2D4,ELCLKAXX03,2048,4.580839286
GLOBAL,S2D5,ELCLKAXX03,2048,3.7521380879999997
GLOBAL,S3D1,ELCLKAXX03,2048,13.538227217999998
GLOBAL,S3D2,ELCLKAXX03,2048,30.196804804
GLOBAL,S3D3,ELCLKAXX03,2048,9.85891496
GLOBAL,S3D4,ELCLKAXX03,2048,6.153120582
GLOBAL,S3D5,ELCLKAXX03,2048,5.056949972
GLOBAL,S4D1,ELCLKAXX03,2048,6.076889908
GLOBAL,S4D2,ELCLKAXX03,2048,14.268944571999999
GLOBAL,S4D3,ELCLKAXX03,2048,4.784940767999999
GLOBAL,S4D4,ELCLKAXX03,2048,2.799727558
GLOBAL,S4D5,ELCLKAXX03,2048,2.244927144
GLOBAL,S1D1,ELCLKAXX03,2049,9.863660546
GLOBAL,S1D2,ELCLKAXX03,2049,22.972858340000002
GLOBAL,S1D3,ELCLKAXX03,2049,6.965494752
GLOBAL,S1D4,ELCLKAXX03,2049,4.264873154
GLOBAL,S1D5,ELCLKAXX03,2049,3.6795061080000004
GLOBAL,S2D1,ELCLKAXX03,2049,10.431354652000001
GLOBAL,S2D2,ELCLKAXX03,2049,23.325531676
GLOBAL,S2D3,ELCLKAXX03,2049,7.613306186000001
GLOBAL,S2D4,ELCLKAXX03,2049,4.755395422
GLOBAL,S2D5,ELCLKAXX03,2049,3.895115976
GLOBAL,S3D1,ELCLKAXX03,2049,14.054110986
GLOBAL,S3D2,ELCLKAXX03,2049,31.347475508000002
GLOBAL,S3D3,ELCLKAXX03,2049,10.23459592
GLOBAL,S3D4,ELCLKAXX03,2049,6.387589614000001
GLOBAL,S3D5,ELCLKAXX03,2049,5.2496486440000005
GLOBAL,S4D1,ELCLKAXX03,2049,6.308454116000001
GLOBAL,S4D2,ELCLKAXX03,2049,14.812672844000002
GLOBAL,S4D3,ELCLKAXX03,2049,4.967274336
GLOBAL,S4D4,ELCLKAXX03,2049,2.906413166
GLOBAL,S4D5,ELCLKAXX03,2049,2.3304716880000003
GLOBAL,S1D1,ELCLKAXX03,2050,10.239388426
GLOBAL,S1D2,ELCLKAXX03,2050,23.84794354
GLOBAL,S1D3,ELCLKAXX03,2050,7.2308253119999994
GLOBAL,S1D4,ELCLKAXX03,2050,4.427331274
GLOBAL,S1D5,ELCLKAXX03,2050,3.819666348
GLOBAL,S2D1,ELCLKAXX03,2050,10.828707212000001
GLOBAL,S2D2,ELCLKAXX03,2050,24.214050956
GLOBAL,S2D3,ELCLKAXX03,2050,7.9033132660000005
GLOBAL,S2D4,ELCLKAXX03,2050,4.936538582
GLOBAL,S2D5,ELCLKAXX03,2050,4.043489256
GLOBAL,S3D1,ELCLKAXX03,2050,14.589462066
GLOBAL,S3D2,ELCLKAXX03,2050,32.541567748
GLOBAL,S3D3,ELCLKAXX03,2050,10.62445352
GLOBAL,S3D4,ELCLKAXX03,2050,6.630906534
GLOBAL,S3D5,ELCLKAXX03,2050,5.449618964
GLOBAL,S4D1,ELCLKAXX03,2050,6.5487565960000005
GLOBAL,S4D2,ELCLKAXX03,2050,15.376919164
GLOBAL,S4D3,ELCLKAXX03,2050,5.156488416
GLOBAL,S4D4,ELCLKAXX03,2050,3.017124646
GLOBAL,S4D5,ELCLKAXX03,2050,2.419244328
GLOBAL,S1D1,ELCMDVXX03,2023,0.32393096
GLOBAL,S1D2,ELCMDVXX03,2023,0.74645343
GLOBAL,S1D3,ELCMDVXX03,2023,0.21439236
GLOBAL,S1D4,ELCMDVXX03,2023,0.14083631
GLOBAL,S1D5,ELCMDVXX03,2023,0.13927244
GLOBAL,S2D1,ELCMDVXX03,2023,0.37013620999999997
GLOBAL,S2D2,ELCMDVXX03,2023,0.85291845
GLOBAL,S2D3,ELCMDVXX03,2023,0.24496568
GLOBAL,S2D4,ELCMDVXX03,2023,0.16092967
GLOBAL,S2D5,ELCMDVXX03,2023,0.15914239
GLOBAL,S3D1,ELCMDVXX03,2023,0.47414372
GLOBAL,S3D2,ELCMDVXX03,2023,1.09259676
GLOBAL,S3D3,ELCMDVXX03,2023,0.31380980999999997
GLOBAL,S3D4,ELCMDVXX03,2023,0.20615326999999997
GLOBAL,S3D5,ELCMDVXX03,2023,0.20385824
GLOBAL,S4D1,ELCMDVXX03,2023,0.23317911
GLOBAL,S4D2,ELCMDVXX03,2023,0.53732136
GLOBAL,S4D3,ELCMDVXX03,2023,0.15432215
GLOBAL,S4D4,ELCMDVXX03,2023,0.10138074999999999
GLOBAL,S4D5,ELCMDVXX03,2023,0.10025693
GLOBAL,S1D1,ELCMDVXX03,2024,0.33952940800000003
GLOBAL,S1D2,ELCMDVXX03,2024,0.782397864
GLOBAL,S1D3,ELCMDVXX03,2024,0.22471612800000001
GLOBAL,S1D4,ELCMDVXX03,2024,0.14761808799999998
GLOBAL,S1D5,ELCMDVXX03,2024,0.145978912
GLOBAL,S2D1,ELCMDVXX03,2024,0.387959608
GLOBAL,S2D2,ELCMDVXX03,2024,0.8939895600000001
GLOBAL,S2D3,ELCMDVXX03,2024,0.256761664
GLOBAL,S2D4,ELCMDVXX03,2024,0.16867901600000001
GLOBAL,S2D5,ELCMDVXX03,2024,0.16680567200000002
GLOBAL,S3D1,ELCMDVXX03,2024,0.49697545600000004
GLOBAL,S3D2,ELCMDVXX03,2024,1.145209248
GLOBAL,S3D3,ELCMDVXX03,2024,0.32892088799999997
GLOBAL,S3D4,ELCMDVXX03,2024,0.216080296
GLOBAL,S3D5,ELCMDVXX03,2024,0.213674752
GLOBAL,S4D1,ELCMDVXX03,2024,0.244407528
GLOBAL,S4D2,ELCMDVXX03,2024,0.5631953279999999
GLOBAL,S4D3,ELCMDVXX03,2024,0.16175332
GLOBAL,S4D4,ELCMDVXX03,2024,0.1062626
GLOBAL,S4D5,ELCMDVXX03,2024,0.105084664
GLOBAL,S1D1,ELCMDVXX03,2025,0.356180512
GLOBAL,S1D2,ELCMDVXX03,2025,0.8207679959999999
GLOBAL,S1D3,ELCMDVXX03,2025,0.23573659200000002
GLOBAL,S1D4,ELCMDVXX03,2025,0.154857532
GLOBAL,S1D5,ELCMDVXX03,2025,0.15313796799999999
GLOBAL,S2D1,ELCMDVXX03,2025,0.406985812
GLOBAL,S2D2,ELCMDVXX03,2025,0.93783234
GLOBAL,S2D3,ELCMDVXX03,2025,0.26935369600000003
GLOBAL,S2D4,ELCMDVXX03,2025,0.176951324
GLOBAL,S2D5,ELCMDVXX03,2025,0.174986108
GLOBAL,S3D1,ELCMDVXX03,2025,0.521347984
GLOBAL,S3D2,ELCMDVXX03,2025,1.201372272
GLOBAL,S3D3,ELCMDVXX03,2025,0.345051732
GLOBAL,S3D4,ELCMDVXX03,2025,0.226677244
GLOBAL,S3D5,ELCMDVXX03,2025,0.224153728
GLOBAL,S4D1,ELCMDVXX03,2025,0.256393692
GLOBAL,S4D2,ELCMDVXX03,2025,0.590815392
GLOBAL,S4D3,ELCMDVXX03,2025,0.16968598
GLOBAL,S4D4,ELCMDVXX03,2025,0.1114739
GLOBAL,S4D5,ELCMDVXX03,2025,0.110238196
GLOBAL,S1D1,ELCMDVXX03,2026,0.373979968
GLOBAL,S1D2,ELCMDVXX03,2026,0.8617843439999999
GLOBAL,S1D3,ELCMDVXX03,2026,0.247517088
GLOBAL,S1D4,ELCMDVXX03,2026,0.162596248
GLOBAL,S1D5,ELCMDVXX03,2026,0.160790752
GLOBAL,S2D1,ELCMDVXX03,2026,0.427324168
GLOBAL,S2D2,ELCMDVXX03,2026,0.9846987600000001
GLOBAL,S2D3,ELCMDVXX03,2026,0.282814144
GLOBAL,S2D4,ELCMDVXX03,2026,0.185794136
