REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,TIMESLICE,VALUE
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2031,S2D3,585.6496793014903
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2031,S2D4,637.2743281732356
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2031,S2D5,567.7646571038881
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2031,S3D1,382.94567361629646
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2031,S3D2,303.6028333374795
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2031,S3D3,340.6102303286777
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2031,S3D4,422.32172955081217
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2031,S3D5,341.4204372409104
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2031,S4D1,248.0590154702492
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2031,S4D2,227.3436451471873
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2031,S4D3,320.09748803136
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2031,S4D4,321.07997949696005
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2031,S4D5,234.9165447500289
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2032,S1D1,212.43074603752336
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2032,S1D2,322.29886279600265
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2032,S1D3,401.8873577500665
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2032,S1D4,380.0846901026951
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2032,S1D5,261.37578210869566
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2032,S2D1,466.87597908152577
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2032,S2D2,371.9349394041601
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2032,S2D3,834.3275658522093
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2032,S2D4,836.2017610544493
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2032,S2D5,758.3106704842057
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2032,S3D1,378.6601050206335
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2032,S3D2,295.06910537713065
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2032,S3D3,335.25631342656004
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2032,S3D4,420.1444263030347
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2032,S3D5,334.9115322842234
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2032,S4D1,236.5513709070416
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2032,S4D2,214.72686213970903
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2032,S4D3,308.22765545275547
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2032,S4D4,313.48200959448326
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2032,S4D5,216.65830456109484
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2033,S1D1,196.30829924044983
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2033,S1D2,348.0819126451867
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2033,S1D3,444.19895985246086
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2033,S1D4,453.386662467476
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2033,S1D5,295.5271373095505
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2033,S2D1,812.8321211159425
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2033,S2D2,343.6868198972233
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2033,S2D3,1047.2602245856567
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2033,S2D4,1083.8794886064106
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2033,S2D5,1007.8980270613812
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2033,S3D1,393.1064869989769
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2033,S3D2,305.0398732752154
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2033,S3D3,377.27381469836206
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2033,S3D4,436.8119542568216
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2033,S3D5,347.01553614811183
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2033,S4D1,245.26505181522816
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2033,S4D2,220.39596028140392
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2033,S4D3,317.7075638649083
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2033,S4D4,324.4386378570227
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2033,S4D5,222.43081564118395
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2034,S1D1,272.73236530026605
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2034,S1D2,363.62785807686953
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2034,S1D3,477.5409009529735
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2034,S1D4,487.2205254419748
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2034,S1D5,320.44926049937834
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2034,S2D1,915.8198663126819
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2034,S2D2,406.4307685343253
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2034,S2D3,1116.6448621967995
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2034,S2D4,1119.2223101990398
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2034,S2D5,1117.7424663696002
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2034,S3D1,429.01515321655256
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2034,S3D2,336.23333532545087
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2034,S3D3,409.81560614235485
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2034,S3D4,475.0606695876304
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2034,S3D5,380.45643127356425
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2034,S4D1,271.2815844652064
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2034,S4D2,247.05747413455825
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2034,S4D3,358.4301679787712
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2034,S4D4,356.6707356822666
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2034,S4D5,249.2012783691329
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2035,S1D1,234.0066233849405
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2035,S1D2,316.59153499361776
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2035,S1D3,507.7415414842144
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2035,S1D4,479.6932085018215
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2035,S1D5,260.9410548711609
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2035,S2D1,939.736380776026
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2035,S2D2,433.58816258978663
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2035,S2D3,1128.6388796976
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2035,S2D4,1131.9755064422402
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2035,S2D5,1130.3465982480002
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2035,S3D1,456.74365369763257
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2035,S3D2,358.99412684481166
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2035,S3D3,420.095786475837
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2035,S3D4,505.2545315966776
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2035,S3D5,405.5850085838248
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2035,S4D1,290.56473993300267
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2035,S4D2,265.04362623774625
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2035,S4D3,368.3381593763128
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2035,S4D4,380.5257831583921
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2035,S4D5,267.3022136890162
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2036,S1D1,328.06772311442904
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2036,S1D2,415.0516953800224
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2036,S1D3,767.6688461917971
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2036,S1D4,571.0010942978752
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2036,S1D5,369.91325873631735
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2036,S2D1,1136.14257256704
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2036,S2D2,543.7665187027969
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2036,S2D3,1139.3740494576
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2036,S2D4,1143.06230260224
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2036,S2D5,1141.359600168
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2036,S3D1,487.1598006208752
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2036,S3D2,384.17658863624206
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2036,S3D3,459.9972998618632
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2036,S3D4,538.2680380015025
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2036,S3D5,433.262029815964
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2036,S4D1,312.0833695158276
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2036,S4D2,285.195809581959
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2036,S4D3,394.0209174423732
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2036,S4D4,406.8610884789913
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2036,S4D5,287.5753258596201
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2037,S1D1,363.7409995061272
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2037,S1D2,452.92551281554177
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2037,S1D3,1120.2306380228947
