REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,FUEL,YEAR,VALUE
GLOBAL,S1D1,DSPTRNLKAXX,1,ELCLKAXX03,2030,67.25579208033223
GLOBAL,S1D1,DSPTRNLKAXX,1,ELCLKAXX03,2031,70.48017834663553
GLOBAL,S1D1,DSPTRNLKAXX,1,ELCLKAXX03,2032,73.84716446045033
GLOBAL,S1D1,DSPTRNLKAXX,1,ELCLKAXX03,2033,77.35267614041916
GLOBAL,S1D1,DSPTRNLKAXX,1,ELCLKAXX03,2034,81.03419677503082
GLOBAL,S1D1,DSPTRNLKAXX,1,ELCLKAXX03,2035,84.95691486600478
GLOBAL,S1D1,DSPTRNLKAXX,1,ELCLKAXX03,2036,89.21046460320552
GLOBAL,S1D1,DSPTRNLKAXX,1,ELCLKAXX03,2037,93.73373176627085
GLOBAL,S1D1,DSPTRNLKAXX,1,ELCLKAXX03,2038,91.7069812848
GLOBAL,S1D1,DSPTRNLKAXX,1,ELCLKAXX03,2039,93.74426743391999
GLOBAL,S1D1,DSPTRNLKAXX,1,ELCLKAXX03,2040,96.13974388608
GLOBAL,S1D1,DSPTRNLKAXX,1,ELCLKAXX03,2041,98.98365721248
GLOBAL,S1D1,DSPTRNLKAXX,1,ELCLKAXX03,2042,102.14651176704
GLOBAL,S1D1,DSPTRNLKAXX,1,ELCLKAXX03,2043,110.01792890304
GLOBAL,S1D1,DSPTRNLKAXX,1,ELCLKAXX03,2044,116.74013004864
GLOBAL,S1D1,DSPTRNLKAXX,1,ELCLKAXX03,2045,123.556660416
GLOBAL,S1D1,DSPTRNLKAXX,1,ELCLKAXX03,2046,128.17724197247998
GLOBAL,S1D1,DSPTRNLKAXX,1,ELCLKAXX03,2047,133.47887120064
GLOBAL,S1D1,DSPTRNLKAXX,1,ELCLKAXX03,2048,137.99949120576
GLOBAL,S1D1,DSPTRNLKAXX,1,ELCLKAXX03,2049,143.23638837887998
GLOBAL,S1D1,DSPTRNLKAXX,1,ELCLKAXX03,2050,149.34377880576
GLOBAL,S1D1,DSPTRNLKAXX,2,ELCLKAXX03,2038,6.840106477188185
GLOBAL,S1D1,DSPTRNLKAXX,2,ELCLKAXX03,2039,9.734330483152233
GLOBAL,S1D1,DSPTRNLKAXX,2,ELCLKAXX03,2040,12.510746786167104
GLOBAL,S1D1,DSPTRNLKAXX,2,ELCLKAXX03,2041,15.10518421572064
GLOBAL,S1D1,DSPTRNLKAXX,2,ELCLKAXX03,2042,17.442609493747753
GLOBAL,S1D1,DSPTRNLKAXX,2,ELCLKAXX03,2043,15.2091829002174
GLOBAL,S1D1,DSPTRNLKAXX,2,ELCLKAXX03,2044,14.307500101901809
GLOBAL,S1D1,DSPTRNLKAXX,2,ELCLKAXX03,2045,13.213705329246917
GLOBAL,S1D1,DSPTRNLKAXX,2,ELCLKAXX03,2046,14.366380456304636
GLOBAL,S1D1,DSPTRNLKAXX,2,ELCLKAXX03,2047,14.937420376804692
GLOBAL,S1D1,DSPTRNLKAXX,2,ELCLKAXX03,2048,16.137091397575293
GLOBAL,S1D1,DSPTRNLKAXX,2,ELCLKAXX03,2049,16.773678229386842
GLOBAL,S1D1,DSPTRNLKAXX,2,ELCLKAXX03,2050,16.76141271328484
GLOBAL,S1D1,DSPTRNMDVXX,1,ELCMDVXX03,2023,5.254866004801765
GLOBAL,S1D1,DSPTRNMDVXX,1,ELCMDVXX03,2024,5.507906819804036
GLOBAL,S1D1,DSPTRNMDVXX,1,ELCMDVXX03,2025,5.7780240088248656
GLOBAL,S1D1,DSPTRNMDVXX,1,ELCMDVXX03,2026,6.066769969502303
GLOBAL,S1D1,DSPTRNMDVXX,1,ELCMDVXX03,2027,6.375697099474401
GLOBAL,S1D1,DSPTRNMDVXX,1,ELCMDVXX03,2028,6.706357796379209
GLOBAL,S1D1,DSPTRNMDVXX,1,ELCMDVXX03,2029,7.11541457400558
GLOBAL,S1D1,DSPTRNMDVXX,1,ELCMDVXX03,2030,7.550085912659789
GLOBAL,S1D1,DSPTRNMDVXX,1,ELCMDVXX03,2031,8.01270040879891
GLOBAL,S1D1,DSPTRNMDVXX,1,ELCMDVXX03,2032,8.50558665888002
GLOBAL,S1D1,DSPTRNMDVXX,1,ELCMDVXX03,2033,9.030297060541171
GLOBAL,S1D1,DSPTRNMDVXX,1,ELCMDVXX03,2034,9.507659334241778
GLOBAL,S1D1,DSPTRNMDVXX,1,ELCMDVXX03,2035,10.013740964246317
GLOBAL,S1D1,DSPTRNMDVXX,1,ELCMDVXX03,2036,10.5516467458309
GLOBAL,S1D1,DSPTRNMDVXX,1,ELCMDVXX03,2037,11.1237052754526
GLOBAL,S1D1,DSPTRNMDVXX,1,ELCMDVXX03,2038,11.73224514956849
GLOBAL,S1D1,DSPTRNMDVXX,1,ELCMDVXX03,2039,12.37959496463565
GLOBAL,S1D1,DSPTRNMDVXX,1,ELCMDVXX03,2040,13.068083317111157
GLOBAL,S1D1,DSPTRNMDVXX,1,ELCMDVXX03,2041,13.460063720718969
GLOBAL,S1D1,DSPTRNMDVXX,1,ELCMDVXX03,2042,13.86368710661216
GLOBAL,S1D1,DSPTRNMDVXX,1,ELCMDVXX03,2043,14.27972967360976
GLOBAL,S1D1,DSPTRNMDVXX,1,ELCMDVXX03,2044,14.708191421711764
GLOBAL,S1D1,DSPTRNMDVXX,1,ELCMDVXX03,2045,15.1498485497372
GLOBAL,S1D1,DSPTRNMDVXX,1,ELCMDVXX03,2046,15.52863357342158
GLOBAL,S1D1,DSPTRNMDVXX,1,ELCMDVXX03,2047,15.916732982934269
GLOBAL,S1D1,DSPTRNMDVXX,1,ELCMDVXX03,2048,16.31414677827526
GLOBAL,S1D1,DSPTRNMDVXX,1,ELCMDVXX03,2049,16.722427357082605
GLOBAL,S1D1,DSPTRNMDVXX,1,ELCMDVXX03,2050,17.140022321718256
GLOBAL,S1D1,DSPTRNNPLXX,1,ELCNPLXX03,2023,34.23780207903446
GLOBAL,S1D1,DSPTRNNPLXX,1,ELCNPLXX03,2024,36.85251299980533
GLOBAL,S1D1,DSPTRNNPLXX,1,ELCNPLXX03,2025,39.607777551099865
GLOBAL,S1D1,DSPTRNNPLXX,1,ELCNPLXX03,2026,42.51393055869184
GLOBAL,S1D1,DSPTRNNPLXX,1,ELCNPLXX03,2027,49.907044512
GLOBAL,S1D1,DSPTRNNPLXX,1,ELCNPLXX03,2028,55.942688016
GLOBAL,S1D1,DSPTRNNPLXX,1,ELCNPLXX03,2029,65.0918808
GLOBAL,S1D1,DSPTRNNPLXX,1,ELCNPLXX03,2030,77.81832820799998
GLOBAL,S1D1,DSPTRNNPLXX,1,ELCNPLXX03,2031,91.586504304
GLOBAL,S1D1,DSPTRNNPLXX,1,ELCNPLXX03,2032,106.49057558399998
GLOBAL,S1D1,DSPTRNNPLXX,1,ELCNPLXX03,2033,122.62155494399998
GLOBAL,S1D1,DSPTRNNPLXX,1,ELCNPLXX03,2034,132.37516670399998
GLOBAL,S1D1,DSPTRNNPLXX,1,ELCNPLXX03,2035,142.12877846399996
GLOBAL,S1D1,DSPTRNNPLXX,1,ELCNPLXX03,2036,151.882390224
GLOBAL,S1D1,DSPTRNNPLXX,1,ELCNPLXX03,2037,161.63477208
GLOBAL,S1D1,DSPTRNNPLXX,1,ELCNPLXX03,2038,171.38838384000002
GLOBAL,S1D1,DSPTRNNPLXX,1,ELCNPLXX03,2039,181.1419956
GLOBAL,S1D1,DSPTRNNPLXX,1,ELCNPLXX03,2040,190.89560736000004
GLOBAL,S1D1,DSPTRNNPLXX,1,ELCNPLXX03,2041,200.64921912000003
GLOBAL,S1D1,DSPTRNNPLXX,1,ELCNPLXX03,2042,210.40283088000004
GLOBAL,S1D1,DSPTRNNPLXX,1,ELCNPLXX03,2043,220.15644264000008
GLOBAL,S1D1,DSPTRNNPLXX,1,ELCNPLXX03,2044,229.9100544000001
GLOBAL,S1D1,DSPTRNNPLXX,1,ELCNPLXX03,2045,239.6636661600001
GLOBAL,S1D1,DSPTRNNPLXX,1,ELCNPLXX03,2046,249.4172779200001
GLOBAL,S1D1,DSPTRNNPLXX,1,ELCNPLXX03,2047,260.62041038400014
GLOBAL,S1D1,DSPTRNNPLXX,1,ELCNPLXX03,2048,274.12046740800093
GLOBAL,S1D1,DSPTRNNPLXX,1,ELCNPLXX03,2049,289.9771781760002
GLOBAL,S1D1,DSPTRNNPLXX,1,ELCNPLXX03,2050,290.01186777600014
GLOBAL,S1D1,MINCOAINT,1,COAINT,2023,11290.469622529596
GLOBAL,S1D1,MINCOAINT,1,COAINT,2024,11908.609659581
GLOBAL,S1D1,MINCOAINT,1,COAINT,2025,12178.040617159317
GLOBAL,S1D1,MINCOAINT,1,COAINT,2026,12892.763902965457
GLOBAL,S1D1,MINCOAINT,1,COAINT,2027,13623.944143927143
GLOBAL,S1D1,MINCOAINT,1,COAINT,2028,14313.435308520016
GLOBAL,S1D1,MINCOAINT,1,COAINT,2029,15084.883562411806
GLOBAL,S1D1,MINCOAINT,1,COAINT,2030,15583.370289240986
GLOBAL,S1D1,MINCOAINT,1,COAINT,2031,16104.692263430075
GLOBAL,S1D1,MINCOAINT,1,COAINT,2032,16706.54316259731
GLOBAL,S1D1,MINCOAINT,1,COAINT,2033,17348.155272093696
GLOBAL,S1D1,MINCOAINT,1,COAINT,2034,18948.24568896391
GLOBAL,S1D1,MINCOAINT,1,COAINT,2035,18673.322149150044
GLOBAL,S1D1,MINCOAINT,1,COAINT,2036,19277.24793986029
GLOBAL,S1D1,MINCOAINT,1,COAINT,2037,19980.340864555452
GLOBAL,S1D1,MINCOAINT,1,COAINT,2038,20699.960915753774
GLOBAL,S1D1,MINCOAINT,1,COAINT,2039,21470.38323324157
GLOBAL,S1D1,MINCOAINT,1,COAINT,2040,22924.970480582775
GLOBAL,S1D1,MINCOAINT,1,COAINT,2041,22917.78157646329
GLOBAL,S1D1,MINCOAINT,1,COAINT,2042,24044.84370841264
GLOBAL,S1D1,MINCOAINT,1,COAINT,2043,24346.92494195716
GLOBAL,S1D1,MINCOAINT,1,COAINT,2044,25034.26552313068
GLOBAL,S1D1,MINCOAINT,1,COAINT,2045,25651.7916682684
GLOBAL,S1D1,MINCOAINT,1,COAINT,2046,26336.441394688667
GLOBAL,S1D1,MINCOAINT,1,COAINT,2047,26806.636400255928
GLOBAL,S1D1,MINCOAINT,1,COAINT,2048,27122.969727359927
GLOBAL,S1D1,MINCOAINT,1,COAINT,2049,27350.34974308793
GLOBAL,S1D1,MINCOAINT,1,COAINT,2050,27620.859370031925
GLOBAL,S1D1,MINGASINT,1,GASINT,2023,57.438405087993054
GLOBAL,S1D1,MINGASINT,1,GASINT,2024,10.437362944288523
GLOBAL,S1D1,MINGASINT,1,GASINT,2025,8.647919055253006
GLOBAL,S1D1,MINGASINT,1,GASINT,2026,7.703294990340584
GLOBAL,S1D1,MINGASINT,1,GASINT,2027,6.80584642677136
GLOBAL,S1D1,MINGASINT,1,GASINT,2028,5.95920224926404
GLOBAL,S1D1,MINGASINT,1,GASINT,2029,5.295816750051444
GLOBAL,S1D1,MINGASINT,1,GASINT,2030,4.6923078486975225
GLOBAL,S1D1,MINGASINT,1,GASINT,2031,4.154118872280332
GLOBAL,S1D1,MINGASINT,1,GASINT,2032,3.6866931478779352
GLOBAL,S1D1,MINGASINT,1,GASINT,2033,3.2936595602090466
GLOBAL,S1D1,MINGASINT,1,GASINT,2034,2.7899449886195744
GLOBAL,S1D1,MINGASINT,1,GASINT,2035,2.3533647843261893
GLOBAL,S1D1,MINGASINT,1,GASINT,2036,3.794842801610857
GLOBAL,S1D1,MINGASINT,1,GASINT,2037,11.581182952283692
GLOBAL,S1D1,MINGASINT,1,GASINT,2038,1.5117503001593018
GLOBAL,S1D1,MINGASINT,1,GASINT,2039,30.341216067826995
GLOBAL,S1D1,MINGASINT,1,GASINT,2040,27.77019567372463
GLOBAL,S1D1,MINGASINT,1,GASINT,2041,70.56294664647001
GLOBAL,S1D1,MINGASINT,1,GASINT,2042,95.51414356531328
GLOBAL,S1D1,MINGASINT,1,GASINT,2043,130.80295728755584
GLOBAL,S1D1,MINGASINT,1,GASINT,2044,150.979882706428
GLOBAL,S1D1,MINGASINT,1,GASINT,2045,168.02358274335853
GLOBAL,S1D1,MINGASINT,1,GASINT,2046,138.0633179243424
GLOBAL,S1D1,MINGASINT,1,GASINT,2047,196.33649737265736
GLOBAL,S1D1,MINGASINT,1,GASINT,2048,297.8685087052392
GLOBAL,S1D1,MINGASINT,1,GASINT,2049,422.3823998722618
GLOBAL,S1D1,MINGASINT,1,GASINT,2050,457.607056886802
GLOBAL,S1D1,MINURNINT,1,URNINT,2023,530.6751936000001
GLOBAL,S1D1,MINURNINT,1,URNINT,2024,656.6930496000001
GLOBAL,S1D1,MINURNINT,1,URNINT,2025,1028.02566528
GLOBAL,S1D1,MINURNINT,1,URNINT,2026,1090.992587328
GLOBAL,S1D1,MINURNINT,1,URNINT,2027,1112.282604
GLOBAL,S1D1,MINURNINT,1,URNINT,2028,1171.47599136
GLOBAL,S1D1,MINURNINT,1,URNINT,2029,1311.257797632
GLOBAL,S1D1,MINURNINT,1,URNINT,2030,1342.1251713600004
GLOBAL,S1D1,MINURNINT,1,URNINT,2031,1371.5923466880004
GLOBAL,S1D1,MINURNINT,1,URNINT,2032,1410.2378225280002
GLOBAL,S1D1,MINURNINT,1,URNINT,2033,1447.0000315200002
GLOBAL,S1D1,MINURNINT,1,URNINT,2034,1061.763105426302
GLOBAL,S1D1,MINURNINT,1,URNINT,2035,1514.888650944
GLOBAL,S1D1,MINURNINT,1,URNINT,2036,1546.015061376
GLOBAL,S1D1,MINURNINT,1,URNINT,2037,1579.7318388480005
GLOBAL,S1D1,MINURNINT,1,URNINT,2038,1611.411327648
GLOBAL,S1D1,MINURNINT,1,URNINT,2039,1641.179545632
GLOBAL,S1D1,MINURNINT,1,URNINT,2040,1336.881428352
GLOBAL,S1D1,MINURNINT,1,URNINT,2041,1697.0194578240005
GLOBAL,S1D1,MINURNINT,1,URNINT,2042,1400.54025283802
GLOBAL,S1D1,MINURNINT,1,URNINT,2043,1747.351580199802
GLOBAL,S1D1,MINURNINT,1,URNINT,2044,1820.1179001600003
GLOBAL,S1D1,MINURNINT,1,URNINT,2045,1894.9515036480004
GLOBAL,S1D1,MINURNINT,1,URNINT,2046,1932.5258277120004
GLOBAL,S1D1,MINURNINT,1,URNINT,2047,1973.2646001600003
GLOBAL,S1D1,MINURNINT,1,URNINT,2048,2017.93092912
GLOBAL,S1D1,MINURNINT,1,URNINT,2049,2067.700981248
GLOBAL,S1D1,MINURNINT,1,URNINT,2050,2123.8699400640003
GLOBAL,S1D1,PWRBIOBGDXX,1,ELCBGDXX00,2024,0.0031536
GLOBAL,S1D1,PWRBIOBGDXX,1,ELCBGDXX00,2025,0.0063071999999999
GLOBAL,S1D1,PWRBIOBGDXX,1,ELCBGDXX00,2026,0.0094608
GLOBAL,S1D1,PWRBIOBGDXX,1,ELCBGDXX00,2027,0.0126144
GLOBAL,S1D1,PWRBIOBGDXX,1,ELCBGDXX00,2029,0.0189215999999999
GLOBAL,S1D1,PWRBIOBGDXX,1,ELCBGDXX00,2030,0.0183550324625268
GLOBAL,S1D1,PWRBIOBGDXX,1,ELCBGDXX00,2031,0.0220752
GLOBAL,S1D1,PWRBIOBGDXX,1,ELCBGDXX00,2033,0.0220752
GLOBAL,S1D1,PWRBIOBGDXX,1,ELCBGDXX00,2035,0.0051917042943353
GLOBAL,S1D1,PWRBIOBGDXX,1,ELCBGDXX00,2036,0.0220752
GLOBAL,S1D1,PWRBIOBGDXX,1,ELCBGDXX00,2038,0.0220752
GLOBAL,S1D1,PWRBIOBGDXX,1,ELCBGDXX00,2039,0.0220752
GLOBAL,S1D1,PWRBIOBGDXX,1,ELCBGDXX00,2040,0.0220752
GLOBAL,S1D1,PWRBIOBGDXX,1,ELCBGDXX00,2041,0.0220752
GLOBAL,S1D1,PWRBIOBGDXX,1,ELCBGDXX00,2042,0.0220752
GLOBAL,S1D1,PWRBIOBGDXX,1,ELCBGDXX00,2043,0.0220752
GLOBAL,S1D1,PWRBIOBGDXX,1,ELCBGDXX00,2044,0.0220752
GLOBAL,S1D1,PWRBIOBGDXX,1,ELCBGDXX00,2045,0.0220752
GLOBAL,S1D1,PWRBIOBGDXX,1,ELCBGDXX00,2046,0.0220752
GLOBAL,S1D1,PWRBIOBGDXX,1,ELCBGDXX00,2047,0.0220752
GLOBAL,S1D1,PWRBIOBGDXX,1,ELCBGDXX00,2048,0.0220752
GLOBAL,S1D1,PWRBIOBGDXX,1,ELCBGDXX00,2049,0.0220752
GLOBAL,S1D1,PWRBIOBGDXX,1,ELCBGDXX00,2050,0.0220752
GLOBAL,S1D1,PWRBIOINDEA,1,ELCINDEA00,2024,1.0753776
GLOBAL,S1D1,PWRBIOINDEA,1,ELCINDEA00,2025,2.2958208
GLOBAL,S1D1,PWRBIOINDEA,1,ELCINDEA00,2026,0.0328105774420759
GLOBAL,S1D1,PWRBIOINDEA,1,ELCINDEA00,2027,4.878619200000001
GLOBAL,S1D1,PWRBIOINDEA,1,ELCINDEA00,2028,6.2630496
GLOBAL,S1D1,PWRBIOINDEA,1,ELCINDEA00,2029,6.699701658197398
GLOBAL,S1D1,PWRBIOINDEA,1,ELCINDEA00,2030,7.858771199999997
GLOBAL,S1D1,PWRBIOINDEA,1,ELCINDEA00,2032,9.050832
GLOBAL,S1D1,PWRBIOINDEA,1,ELCINDEA00,2033,9.7383168
GLOBAL,S1D1,PWRBIOINDEA,1,ELCINDEA00,2034,10.3501152
GLOBAL,S1D1,PWRBIOINDEA,1,ELCINDEA00,2035,10.8893808
GLOBAL,S1D1,PWRBIOINDEA,1,ELCINDEA00,2036,11.3561136
GLOBAL,S1D1,PWRBIOINDEA,1,ELCINDEA00,2037,11.9079936
GLOBAL,S1D1,PWRBIOINDEA,1,ELCINDEA00,2038,12.377880000000005
GLOBAL,S1D1,PWRBIOINDEA,1,ELCINDEA00,2040,13.0685184
GLOBAL,S1D1,PWRBIOINDEA,1,ELCINDEA00,2041,13.314499199999998
GLOBAL,S1D1,PWRBIOINDEA,1,ELCINDEA00,2042,13.828536
GLOBAL,S1D1,PWRBIOINDEA,1,ELCINDEA00,2043,14.585400000000002
GLOBAL,S1D1,PWRBIOINDEA,1,ELCINDEA00,2044,15.563016
GLOBAL,S1D1,PWRBIOINDEA,1,ELCINDEA00,2045,16.733001599999998
GLOBAL,S1D1,PWRBIOINDEA,1,ELCINDEA00,2046,18.1268928
GLOBAL,S1D1,PWRBIOINDEA,1,ELCINDEA00,2047,19.5460128
GLOBAL,S1D1,PWRBIOINDEA,1,ELCINDEA00,2048,20.2208832
GLOBAL,S1D1,PWRBIOINDEA,1,ELCINDEA00,2049,20.2208832
GLOBAL,S1D1,PWRBIOINDEA,1,ELCINDEA00,2050,20.2208832
GLOBAL,S1D1,PWRBIOINDNE,1,ELCINDNE00,2024,0.0283823999999999
GLOBAL,S1D1,PWRBIOINDNE,1,ELCINDNE00,2025,0.0599184
GLOBAL,S1D1,PWRBIOINDNE,1,ELCINDNE00,2026,0.0946079999999999
GLOBAL,S1D1,PWRBIOINDNE,1,ELCINDNE00,2027,0.1292976
GLOBAL,S1D1,PWRBIOINDNE,1,ELCINDNE00,2028,0.1639872
GLOBAL,S1D1,PWRBIOINDNE,1,ELCINDNE00,2029,0.1923696
GLOBAL,S1D1,PWRBIOINDNE,1,ELCINDNE00,2030,0.2175984
GLOBAL,S1D1,PWRBIOINDNE,1,ELCINDNE00,2031,0.2396735999999999
GLOBAL,S1D1,PWRBIOINDNE,1,ELCINDNE00,2032,0.2680559999999999
GLOBAL,S1D1,PWRBIOINDNE,1,ELCINDNE00,2033,0.2964383999999999
GLOBAL,S1D1,PWRBIOINDNE,1,ELCINDNE00,2034,0.3216671999999999
GLOBAL,S1D1,PWRBIOINDNE,1,ELCINDNE00,2035,0.3468959999999999
GLOBAL,S1D1,PWRBIOINDNE,1,ELCINDNE00,2036,0.3721247999999999
GLOBAL,S1D1,PWRBIOINDNE,1,ELCINDNE00,2037,0.4005071999999999
GLOBAL,S1D1,PWRBIOINDNE,1,ELCINDNE00,2038,0.4288895999999999
GLOBAL,S1D1,PWRBIOINDNE,1,ELCINDNE00,2039,0.4541183999999999
GLOBAL,S1D1,PWRBIOINDNE,1,ELCINDNE00,2040,0.4793471999999999
GLOBAL,S1D1,PWRBIOINDNE,1,ELCINDNE00,2041,0.5014223999999999
GLOBAL,S1D1,PWRBIOINDNE,1,ELCINDNE00,2042,0.5266511999999999
GLOBAL,S1D1,PWRBIOINDNE,1,ELCINDNE00,2043,0.5550336
GLOBAL,S1D1,PWRBIOINDNE,1,ELCINDNE00,2044,0.583416
GLOBAL,S1D1,PWRBIOINDNE,1,ELCINDNE00,2045,0.6117984
GLOBAL,S1D1,PWRBIOINDNE,1,ELCINDNE00,2046,0.646488
GLOBAL,S1D1,PWRBIOINDNE,1,ELCINDNE00,2047,0.6874848
GLOBAL,S1D1,PWRBIOINDNE,1,ELCINDNE00,2048,0.7379424
GLOBAL,S1D1,PWRBIOINDNE,1,ELCINDNE00,2049,0.7947072
GLOBAL,S1D1,PWRBIOINDNE,1,ELCINDNE00,2050,0.8577791999999999
GLOBAL,S1D1,PWRBIOINDNO,1,ELCINDNO00,2023,98.2567152
GLOBAL,S1D1,PWRBIOINDNO,1,ELCINDNO00,2024,104.2201728
GLOBAL,S1D1,PWRBIOINDNO,1,ELCINDNO00,2025,110.5242192
GLOBAL,S1D1,PWRBIOINDNO,1,ELCINDNO00,2026,107.58560337337454
GLOBAL,S1D1,PWRBIOINDNO,1,ELCINDNO00,2027,124.4820528
GLOBAL,S1D1,PWRBIOINDNO,1,ELCINDNO00,2028,132.03807840000002
GLOBAL,S1D1,PWRBIOINDNO,1,ELCINDNO00,2029,138.81831839999998
GLOBAL,S1D1,PWRBIOINDNO,1,ELCINDNO00,2030,120.12729925218918
GLOBAL,S1D1,PWRBIOINDNO,1,ELCINDNO00,2031,147.64209119999998
GLOBAL,S1D1,PWRBIOINDNO,1,ELCINDNO00,2032,152.91806400000002
GLOBAL,S1D1,PWRBIOINDNO,1,ELCINDNO00,2033,157.9669776
GLOBAL,S1D1,PWRBIOINDNO,1,ELCINDNO00,2034,162.7919856
GLOBAL,S1D1,PWRBIOINDNO,1,ELCINDNO00,2035,167.3899344
GLOBAL,S1D1,PWRBIOINDNO,1,ELCINDNO00,2036,171.760824
GLOBAL,S1D1,PWRBIOINDNO,1,ELCINDNO00,2037,176.5164528
GLOBAL,S1D1,PWRBIOINDNO,1,ELCINDNO00,2038,181.0261008
GLOBAL,S1D1,PWRBIOINDNO,1,ELCINDNO00,2039,185.289768
GLOBAL,S1D1,PWRBIOINDNO,1,ELCINDNO00,2040,188.9195616
GLOBAL,S1D1,PWRBIOINDNO,1,ELCINDNO00,2041,192.6786528
GLOBAL,S1D1,PWRBIOINDNO,1,ELCINDNO00,2042,197.0463888
GLOBAL,S1D1,PWRBIOINDNO,1,ELCINDNO00,2043,201.451968
GLOBAL,S1D1,PWRBIOINDNO,1,ELCINDNO00,2044,205.7597856
GLOBAL,S1D1,PWRBIOINDNO,1,ELCINDNO00,2045,209.8815408
GLOBAL,S1D1,PWRBIOINDNO,1,ELCINDNO00,2046,214.3375776
GLOBAL,S1D1,PWRBIOINDNO,1,ELCINDNO00,2047,218.8062288
GLOBAL,S1D1,PWRBIOINDNO,1,ELCINDNO00,2048,223.4704032
GLOBAL,S1D1,PWRBIOINDNO,1,ELCINDNO00,2049,228.5760816
GLOBAL,S1D1,PWRBIOINDNO,1,ELCINDNO00,2050,234.0854208
GLOBAL,S1D1,PWRBIOINDSO,1,ELCINDSO00,2023,112.1767056
GLOBAL,S1D1,PWRBIOINDSO,1,ELCINDSO00,2024,118.9474848
GLOBAL,S1D1,PWRBIOINDSO,1,ELCINDSO00,2025,126.13769280000002
GLOBAL,S1D1,PWRBIOINDSO,1,ELCINDSO00,2026,134.0532288
GLOBAL,S1D1,PWRBIOINDSO,1,ELCINDSO00,2027,142.0633728
GLOBAL,S1D1,PWRBIOINDSO,1,ELCINDSO00,2028,150.40464479999997
GLOBAL,S1D1,PWRBIOINDSO,1,ELCINDSO00,2029,127.24336230265185
GLOBAL,S1D1,PWRBIOINDSO,1,ELCINDSO00,2030,163.1451888
GLOBAL,S1D1,PWRBIOINDSO,1,ELCINDSO00,2031,167.9544288
GLOBAL,S1D1,PWRBIOINDSO,1,ELCINDSO00,2032,173.9714976
GLOBAL,S1D1,PWRBIOINDSO,1,ELCINDSO00,2033,179.7646608
GLOBAL,S1D1,PWRBIOINDSO,1,ELCINDSO00,2034,185.3339184
GLOBAL,S1D1,PWRBIOINDSO,1,ELCINDSO00,2035,174.07686442839002
GLOBAL,S1D1,PWRBIOINDSO,1,ELCINDSO00,2036,195.7944096
GLOBAL,S1D1,PWRBIOINDSO,1,ELCINDSO00,2037,201.2249088
GLOBAL,S1D1,PWRBIOINDSO,1,ELCINDSO00,2038,206.4157344
GLOBAL,S1D1,PWRBIOINDSO,1,ELCINDSO00,2039,211.3668864
GLOBAL,S1D1,PWRBIOINDSO,1,ELCINDSO00,2040,215.85761280000003
GLOBAL,S1D1,PWRBIOINDSO,1,ELCINDSO00,2041,220.3231104
GLOBAL,S1D1,PWRBIOINDSO,1,ELCINDSO00,2042,225.4666320000001
GLOBAL,S1D1,PWRBIOINDSO,1,ELCINDSO00,2043,230.6700720000001
GLOBAL,S1D1,PWRBIOINDSO,1,ELCINDSO00,2044,235.9302768000001
GLOBAL,S1D1,PWRBIOINDSO,1,ELCINDSO00,2045,241.2440928000001
GLOBAL,S1D1,PWRBIOINDSO,1,ELCINDSO00,2046,246.60836640000005
GLOBAL,S1D1,PWRBIOINDSO,1,ELCINDSO00,2047,252.01994400000004
GLOBAL,S1D1,PWRBIOINDSO,1,ELCINDSO00,2048,257.4725184
GLOBAL,S1D1,PWRBIOINDSO,1,ELCINDSO00,2049,262.962936
GLOBAL,S1D1,PWRBIOINDSO,1,ELCINDSO00,2050,268.481736
GLOBAL,S1D1,PWRBIOINDWE,1,ELCINDWE00,2023,95.9829696
GLOBAL,S1D1,PWRBIOINDWE,1,ELCINDWE00,2024,101.877048
GLOBAL,S1D1,PWRBIOINDWE,1,ELCINDWE00,2025,108.32616
GLOBAL,S1D1,PWRBIOINDWE,1,ELCINDWE00,2026,115.5983616
GLOBAL,S1D1,PWRBIOINDWE,1,ELCINDWE00,2027,122.61196799999998
GLOBAL,S1D1,PWRBIOINDWE,1,ELCINDWE00,2028,129.8778624
GLOBAL,S1D1,PWRBIOINDWE,1,ELCINDWE00,2029,130.4508168449832
GLOBAL,S1D1,PWRBIOINDWE,1,ELCINDWE00,2030,138.27905279999996
GLOBAL,S1D1,PWRBIOINDWE,1,ELCINDWE00,2031,140.05137599999998
GLOBAL,S1D1,PWRBIOINDWE,1,ELCINDWE00,2032,143.94291839999997
GLOBAL,S1D1,PWRBIOINDWE,1,ELCINDWE00,2033,147.54748319999993
GLOBAL,S1D1,PWRBIOINDWE,1,ELCINDWE00,2034,36.31860516628236
GLOBAL,S1D1,PWRBIOINDWE,1,ELCINDWE00,2035,153.90198719999998
GLOBAL,S1D1,PWRBIOINDWE,1,ELCINDWE00,2036,156.65192639999995
GLOBAL,S1D1,PWRBIOINDWE,1,ELCINDWE00,2037,159.74876159999994
GLOBAL,S1D1,PWRBIOINDWE,1,ELCINDWE00,2038,162.53023679999993
GLOBAL,S1D1,PWRBIOINDWE,1,ELCINDWE00,2039,164.99950559999994
GLOBAL,S1D1,PWRBIOINDWE,1,ELCINDWE00,2040,78.00329976443795
