Future,Scenario,REGION,YEAR,TECHNOLOGY,FUEL,EMISSION,MODE_OF_OPERATION,TIMESLICE,STORAGE,SEASON,DAYTYPE,DAILYTIMEBRACKET,AvailabilityFactor,CapacityFactor,CapacityToActivityUnit,CapitalCost,CapitalCostStorage,Conversionld,Conversionlh,Conversionls,DaySplit,EmissionActivityRatio,FixedCost,InputActivityRatio,OperationalLife,OperationalLifeStorage,OutputActivityRatio,ReserveMargin,ReserveMarginTagFuel,ReserveMarginTagTechnology,ResidualCapacity,ResidualStorageCapacity,SpecifiedAnnualDemand,SpecifiedDemandProfile,StorageLevelStart,TechnologyFromStorage,TechnologyToStorage,TotalAnnualMaxCapacity,TotalAnnualMaxCapacityInvestment,TotalAnnualMinCapacityInvestment,TotalTechnologyAnnualActivityUpperLimit,VariableCost,YearSplit
0,BAU,GLOBAL,2024.0,PWRNGSINDWE,,,,,,,,,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2024.0,PWRNGSINDWE,,,,,,,,,,,,830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2024.0,PWRNGSINDWE,,CO2IND,1.0,,,,,,,,,,,,,,,0.1305,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2024.0,PWRNGSINDWE,,CO2IND,2.0,,,,,,,,,,,,,,,0.1305,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2024.0,PWRNGSINDWE,,,,,,,,,,,,,,,,,,,10.65,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2024.0,PWRNGSINDWE,GASIND,,1.0,,,,,,,,,,,,,,,,,2.5942,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2024.0,PWRNGSINDWE,GASINT,,2.0,,,,,,,,,,,,,,,,,2.5942,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2024.0,PWRNGSINDWE,ELCINDWE01,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2024.0,PWRNGSINDWE,ELCINDWE01,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2024.0,PWRNGSINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,
0,BAU,GLOBAL,2024.0,PWRNGSINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,,10.806,,,,,,,,,,,,
0,BAU,GLOBAL,2024.0,PWRNGSINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6636,,,,
0,BAU,GLOBAL,2024.0,PWRNGSINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
0,BAU,GLOBAL,2024.0,PWRNGSINDWE,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0861,
0,BAU,GLOBAL,2025.0,PWRNGSINDWE,,,,,,,,,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2025.0,PWRNGSINDWE,,,,,,,,,,,,830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2025.0,PWRNGSINDWE,,CO2IND,1.0,,,,,,,,,,,,,,,0.1305,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2025.0,PWRNGSINDWE,,CO2IND,2.0,,,,,,,,,,,,,,,0.1305,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2025.0,PWRNGSINDWE,,,,,,,,,,,,,,,,,,,10.65,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2025.0,PWRNGSINDWE,GASIND,,1.0,,,,,,,,,,,,,,,,,2.5942,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2025.0,PWRNGSINDWE,GASINT,,2.0,,,,,,,,,,,,,,,,,2.5942,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2025.0,PWRNGSINDWE,ELCINDWE01,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2025.0,PWRNGSINDWE,ELCINDWE01,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2025.0,PWRNGSINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,
0,BAU,GLOBAL,2025.0,PWRNGSINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,,10.806,,,,,,,,,,,,
0,BAU,GLOBAL,2025.0,PWRNGSINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7261,,,,
0,BAU,GLOBAL,2025.0,PWRNGSINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
0,BAU,GLOBAL,2025.0,PWRNGSINDWE,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0861,
0,BAU,GLOBAL,2026.0,PWRNGSINDWE,,,,,,,,,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2026.0,PWRNGSINDWE,,,,,,,,,,,,830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2026.0,PWRNGSINDWE,,CO2IND,1.0,,,,,,,,,,,,,,,0.1305,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2026.0,PWRNGSINDWE,,CO2IND,2.0,,,,,,,,,,,,,,,0.1305,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2026.0,PWRNGSINDWE,,,,,,,,,,,,,,,,,,,10.65,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2026.0,PWRNGSINDWE,GASIND,,1.0,,,,,,,,,,,,,,,,,2.5942,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2026.0,PWRNGSINDWE,GASINT,,2.0,,,,,,,,,,,,,,,,,2.5942,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2026.0,PWRNGSINDWE,ELCINDWE01,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2026.0,PWRNGSINDWE,ELCINDWE01,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2026.0,PWRNGSINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,
0,BAU,GLOBAL,2026.0,PWRNGSINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,,10.806,,,,,,,,,,,,
0,BAU,GLOBAL,2026.0,PWRNGSINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8187,,,,
0,BAU,GLOBAL,2026.0,PWRNGSINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
0,BAU,GLOBAL,2026.0,PWRNGSINDWE,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0861,
0,BAU,GLOBAL,2027.0,PWRNGSINDWE,,,,,,,,,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2027.0,PWRNGSINDWE,,,,,,,,,,,,830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2027.0,PWRNGSINDWE,,CO2IND,1.0,,,,,,,,,,,,,,,0.1305,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2027.0,PWRNGSINDWE,,CO2IND,2.0,,,,,,,,,,,,,,,0.1305,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2027.0,PWRNGSINDWE,,,,,,,,,,,,,,,,,,,10.65,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2027.0,PWRNGSINDWE,GASIND,,1.0,,,,,,,,,,,,,,,,,2.5942,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2027.0,PWRNGSINDWE,GASINT,,2.0,,,,,,,,,,,,,,,,,2.5942,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2027.0,PWRNGSINDWE,ELCINDWE01,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2027.0,PWRNGSINDWE,ELCINDWE01,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2027.0,PWRNGSINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,
0,BAU,GLOBAL,2027.0,PWRNGSINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,,10.806,,,,,,,,,,,,
0,BAU,GLOBAL,2027.0,PWRNGSINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7895,,,,
0,BAU,GLOBAL,2027.0,PWRNGSINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
0,BAU,GLOBAL,2027.0,PWRNGSINDWE,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0861,
0,BAU,GLOBAL,2028.0,PWRNGSINDWE,,,,,,,,,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2028.0,PWRNGSINDWE,,,,,,,,,,,,830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2028.0,PWRNGSINDWE,,CO2IND,1.0,,,,,,,,,,,,,,,0.1305,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2028.0,PWRNGSINDWE,,CO2IND,2.0,,,,,,,,,,,,,,,0.1305,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2028.0,PWRNGSINDWE,,,,,,,,,,,,,,,,,,,10.65,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2028.0,PWRNGSINDWE,GASIND,,1.0,,,,,,,,,,,,,,,,,2.5942,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2028.0,PWRNGSINDWE,GASINT,,2.0,,,,,,,,,,,,,,,,,2.5942,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2028.0,PWRNGSINDWE,ELCINDWE01,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2028.0,PWRNGSINDWE,ELCINDWE01,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2028.0,PWRNGSINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,
0,BAU,GLOBAL,2028.0,PWRNGSINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,,10.806,,,,,,,,,,,,
0,BAU,GLOBAL,2028.0,PWRNGSINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.818,,,,
0,BAU,GLOBAL,2028.0,PWRNGSINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
0,BAU,GLOBAL,2028.0,PWRNGSINDWE,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0861,
0,BAU,GLOBAL,2029.0,PWRNGSINDWE,,,,,,,,,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2029.0,PWRNGSINDWE,,,,,,,,,,,,830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2029.0,PWRNGSINDWE,,CO2IND,1.0,,,,,,,,,,,,,,,0.1305,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2029.0,PWRNGSINDWE,,CO2IND,2.0,,,,,,,,,,,,,,,0.1305,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2029.0,PWRNGSINDWE,,,,,,,,,,,,,,,,,,,10.65,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2029.0,PWRNGSINDWE,GASIND,,1.0,,,,,,,,,,,,,,,,,2.5942,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2029.0,PWRNGSINDWE,GASINT,,2.0,,,,,,,,,,,,,,,,,2.5942,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2029.0,PWRNGSINDWE,ELCINDWE01,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2029.0,PWRNGSINDWE,ELCINDWE01,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2029.0,PWRNGSINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,
0,BAU,GLOBAL,2029.0,PWRNGSINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,,10.806,,,,,,,,,,,,
0,BAU,GLOBAL,2029.0,PWRNGSINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0099,,,,
0,BAU,GLOBAL,2029.0,PWRNGSINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
0,BAU,GLOBAL,2029.0,PWRNGSINDWE,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0861,
0,BAU,GLOBAL,2030.0,PWRNGSINDWE,,,,,,,,,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2030.0,PWRNGSINDWE,,,,,,,,,,,,830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2030.0,PWRNGSINDWE,,CO2IND,1.0,,,,,,,,,,,,,,,0.1305,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2030.0,PWRNGSINDWE,,CO2IND,2.0,,,,,,,,,,,,,,,0.1305,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2030.0,PWRNGSINDWE,,,,,,,,,,,,,,,,,,,10.65,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2030.0,PWRNGSINDWE,GASIND,,1.0,,,,,,,,,,,,,,,,,2.5942,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2030.0,PWRNGSINDWE,GASINT,,2.0,,,,,,,,,,,,,,,,,2.5942,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2030.0,PWRNGSINDWE,ELCINDWE01,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2030.0,PWRNGSINDWE,ELCINDWE01,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2030.0,PWRNGSINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,
0,BAU,GLOBAL,2030.0,PWRNGSINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,,10.806,,,,,,,,,,,,
0,BAU,GLOBAL,2030.0,PWRNGSINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5761,,,,
0,BAU,GLOBAL,2030.0,PWRNGSINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
0,BAU,GLOBAL,2030.0,PWRNGSINDWE,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0861,
0,BAU,GLOBAL,2031.0,PWRNGSINDWE,,,,,,,,,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2031.0,PWRNGSINDWE,,,,,,,,,,,,830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2031.0,PWRNGSINDWE,,CO2IND,1.0,,,,,,,,,,,,,,,0.1305,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2031.0,PWRNGSINDWE,,CO2IND,2.0,,,,,,,,,,,,,,,0.1305,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2031.0,PWRNGSINDWE,,,,,,,,,,,,,,,,,,,10.65,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2031.0,PWRNGSINDWE,GASIND,,1.0,,,,,,,,,,,,,,,,,2.5942,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2031.0,PWRNGSINDWE,GASINT,,2.0,,,,,,,,,,,,,,,,,2.5942,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2031.0,PWRNGSINDWE,ELCINDWE01,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2031.0,PWRNGSINDWE,ELCINDWE01,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2031.0,PWRNGSINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,
0,BAU,GLOBAL,2031.0,PWRNGSINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,,10.806,,,,,,,,,,,,
0,BAU,GLOBAL,2031.0,PWRNGSINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5517,,,,
0,BAU,GLOBAL,2031.0,PWRNGSINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
0,BAU,GLOBAL,2031.0,PWRNGSINDWE,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0861,
0,BAU,GLOBAL,2032.0,PWRNGSINDWE,,,,,,,,,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2032.0,PWRNGSINDWE,,,,,,,,,,,,830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2032.0,PWRNGSINDWE,,CO2IND,1.0,,,,,,,,,,,,,,,0.1305,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2032.0,PWRNGSINDWE,,CO2IND,2.0,,,,,,,,,,,,,,,0.1305,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2032.0,PWRNGSINDWE,,,,,,,,,,,,,,,,,,,10.65,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2032.0,PWRNGSINDWE,GASIND,,1.0,,,,,,,,,,,,,,,,,2.5942,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2032.0,PWRNGSINDWE,GASINT,,2.0,,,,,,,,,,,,,,,,,2.5942,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2032.0,PWRNGSINDWE,ELCINDWE01,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2032.0,PWRNGSINDWE,ELCINDWE01,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2032.0,PWRNGSINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,
0,BAU,GLOBAL,2032.0,PWRNGSINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,,10.806,,,,,,,,,,,,
0,BAU,GLOBAL,2032.0,PWRNGSINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8328,,,,
0,BAU,GLOBAL,2032.0,PWRNGSINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
0,BAU,GLOBAL,2032.0,PWRNGSINDWE,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0861,
0,BAU,GLOBAL,2033.0,PWRNGSINDWE,,,,,,,,,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2033.0,PWRNGSINDWE,,,,,,,,,,,,830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2033.0,PWRNGSINDWE,,CO2IND,1.0,,,,,,,,,,,,,,,0.1305,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2033.0,PWRNGSINDWE,,CO2IND,2.0,,,,,,,,,,,,,,,0.1305,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2033.0,PWRNGSINDWE,,,,,,,,,,,,,,,,,,,10.65,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2033.0,PWRNGSINDWE,GASIND,,1.0,,,,,,,,,,,,,,,,,2.5942,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2033.0,PWRNGSINDWE,GASINT,,2.0,,,,,,,,,,,,,,,,,2.5942,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2033.0,PWRNGSINDWE,ELCINDWE01,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2033.0,PWRNGSINDWE,ELCINDWE01,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2033.0,PWRNGSINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,
0,BAU,GLOBAL,2033.0,PWRNGSINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,,10.806,,,,,,,,,,,,
0,BAU,GLOBAL,2033.0,PWRNGSINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8328,,,,
0,BAU,GLOBAL,2033.0,PWRNGSINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
0,BAU,GLOBAL,2033.0,PWRNGSINDWE,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0861,
0,BAU,GLOBAL,2034.0,PWRNGSINDWE,,,,,,,,,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2034.0,PWRNGSINDWE,,,,,,,,,,,,830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2034.0,PWRNGSINDWE,,CO2IND,1.0,,,,,,,,,,,,,,,0.1305,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2034.0,PWRNGSINDWE,,CO2IND,2.0,,,,,,,,,,,,,,,0.1305,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2034.0,PWRNGSINDWE,,,,,,,,,,,,,,,,,,,10.65,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2034.0,PWRNGSINDWE,GASIND,,1.0,,,,,,,,,,,,,,,,,2.5942,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2034.0,PWRNGSINDWE,GASINT,,2.0,,,,,,,,,,,,,,,,,2.5942,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2034.0,PWRNGSINDWE,ELCINDWE01,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2034.0,PWRNGSINDWE,ELCINDWE01,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2034.0,PWRNGSINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,
0,BAU,GLOBAL,2034.0,PWRNGSINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,,10.806,,,,,,,,,,,,
0,BAU,GLOBAL,2034.0,PWRNGSINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8328,,,,
0,BAU,GLOBAL,2034.0,PWRNGSINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
0,BAU,GLOBAL,2034.0,PWRNGSINDWE,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0861,
0,BAU,GLOBAL,2035.0,PWRNGSINDWE,,,,,,,,,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2035.0,PWRNGSINDWE,,,,,,,,,,,,830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2035.0,PWRNGSINDWE,,CO2IND,1.0,,,,,,,,,,,,,,,0.1305,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2035.0,PWRNGSINDWE,,CO2IND,2.0,,,,,,,,,,,,,,,0.1305,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2035.0,PWRNGSINDWE,,,,,,,,,,,,,,,,,,,10.65,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2035.0,PWRNGSINDWE,GASIND,,1.0,,,,,,,,,,,,,,,,,2.5942,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2035.0,PWRNGSINDWE,GASINT,,2.0,,,,,,,,,,,,,,,,,2.5942,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2035.0,PWRNGSINDWE,ELCINDWE01,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2035.0,PWRNGSINDWE,ELCINDWE01,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2035.0,PWRNGSINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,
0,BAU,GLOBAL,2035.0,PWRNGSINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,,10.806,,,,,,,,,,,,
0,BAU,GLOBAL,2035.0,PWRNGSINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8328,,,,
0,BAU,GLOBAL,2035.0,PWRNGSINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
0,BAU,GLOBAL,2035.0,PWRNGSINDWE,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0861,
0,BAU,GLOBAL,2036.0,PWRNGSINDWE,,,,,,,,,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2036.0,PWRNGSINDWE,,,,,,,,,,,,830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2036.0,PWRNGSINDWE,,CO2IND,1.0,,,,,,,,,,,,,,,0.1305,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2036.0,PWRNGSINDWE,,CO2IND,2.0,,,,,,,,,,,,,,,0.1305,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2036.0,PWRNGSINDWE,,,,,,,,,,,,,,,,,,,10.65,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2036.0,PWRNGSINDWE,GASIND,,1.0,,,,,,,,,,,,,,,,,2.5942,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2036.0,PWRNGSINDWE,GASINT,,2.0,,,,,,,,,,,,,,,,,2.5942,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2036.0,PWRNGSINDWE,ELCINDWE01,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2036.0,PWRNGSINDWE,ELCINDWE01,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2036.0,PWRNGSINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,
0,BAU,GLOBAL,2036.0,PWRNGSINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,,10.806,,,,,,,,,,,,
0,BAU,GLOBAL,2036.0,PWRNGSINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8328,,,,
