source_rule_id,parameter,ordered_parameter_indices,region,technology,semantic_technology_group,canonical_country,year,required_root_present,required_root_value,required_root_state,verified_physical_unit,verified_compiled_unit,root_scenarios_with_actual_change,authority_classification,authority_lineage_class,timeslice
D4_PROFILE_INPUT::CapacityFactor::GLOBAL::PWRSPVINDNO::S1D1::2026,CapacityFactor,"[""REGION"", ""TECHNOLOGY"", ""TIMESLICE"", ""YEAR""]",GLOBAL,PWRSPVINDNO,SPV,IND,2026,true,0,ZERO,fraction,fraction,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,SOURCE_YEAR_DISPATCH_PROFILE,CEA_GENERATION_MNRE_GRID_STOCK_NINJA_DAYLIGHT_SHAPE,S1D1
D4_PROFILE_INPUT::CapacityFactor::GLOBAL::PWRSPVINDNO::S1D2::2026,CapacityFactor,"[""REGION"", ""TECHNOLOGY"", ""TIMESLICE"", ""YEAR""]",GLOBAL,PWRSPVINDNO,SPV,IND,2026,true,0.3278906311484401,POSITIVE,fraction,fraction,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,SOURCE_YEAR_DISPATCH_PROFILE,CEA_GENERATION_MNRE_GRID_STOCK_NINJA_DAYLIGHT_SHAPE,S1D2
D4_PROFILE_INPUT::CapacityFactor::GLOBAL::PWRSPVINDNO::S1D3::2026,CapacityFactor,"[""REGION"", ""TECHNOLOGY"", ""TIMESLICE"", ""YEAR""]",GLOBAL,PWRSPVINDNO,SPV,IND,2026,true,0.00001211304575328895,POSITIVE,fraction,fraction,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,SOURCE_YEAR_DISPATCH_PROFILE,CEA_GENERATION_MNRE_GRID_STOCK_NINJA_DAYLIGHT_SHAPE,S1D3
D4_PROFILE_INPUT::CapacityFactor::GLOBAL::PWRSPVINDNO::S1D4::2026,CapacityFactor,"[""REGION"", ""TECHNOLOGY"", ""TIMESLICE"", ""YEAR""]",GLOBAL,PWRSPVINDNO,SPV,IND,2026,true,0,ZERO,fraction,fraction,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,SOURCE_YEAR_DISPATCH_PROFILE,CEA_GENERATION_MNRE_GRID_STOCK_NINJA_DAYLIGHT_SHAPE,S1D4
D4_PROFILE_INPUT::CapacityFactor::GLOBAL::PWRSPVINDNO::S1D5::2026,CapacityFactor,"[""REGION"", ""TECHNOLOGY"", ""TIMESLICE"", ""YEAR""]",GLOBAL,PWRSPVINDNO,SPV,IND,2026,true,0,ZERO,fraction,fraction,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,SOURCE_YEAR_DISPATCH_PROFILE,CEA_GENERATION_MNRE_GRID_STOCK_NINJA_DAYLIGHT_SHAPE,S1D5
D4_PROFILE_INPUT::CapacityFactor::GLOBAL::PWRSPVINDNO::S2D1::2026,CapacityFactor,"[""REGION"", ""TECHNOLOGY"", ""TIMESLICE"", ""YEAR""]",GLOBAL,PWRSPVINDNO,SPV,IND,2026,true,0.0004769076437663189,POSITIVE,fraction,fraction,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,SOURCE_YEAR_DISPATCH_PROFILE,CEA_GENERATION_MNRE_GRID_STOCK_NINJA_DAYLIGHT_SHAPE,S2D1
D4_PROFILE_INPUT::CapacityFactor::GLOBAL::PWRSPVINDNO::S2D2::2026,CapacityFactor,"[""REGION"", ""TECHNOLOGY"", ""TIMESLICE"", ""YEAR""]",GLOBAL,PWRSPVINDNO,SPV,IND,2026,true,0.4286332577583057,POSITIVE,fraction,fraction,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,SOURCE_YEAR_DISPATCH_PROFILE,CEA_GENERATION_MNRE_GRID_STOCK_NINJA_DAYLIGHT_SHAPE,S2D2
D4_PROFILE_INPUT::CapacityFactor::GLOBAL::PWRSPVINDNO::S2D3::2026,CapacityFactor,"[""REGION"", ""TECHNOLOGY"", ""TIMESLICE"", ""YEAR""]",GLOBAL,PWRSPVINDNO,SPV,IND,2026,true,0.01340157697561947,POSITIVE,fraction,fraction,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,SOURCE_YEAR_DISPATCH_PROFILE,CEA_GENERATION_MNRE_GRID_STOCK_NINJA_DAYLIGHT_SHAPE,S2D3
D4_PROFILE_INPUT::CapacityFactor::GLOBAL::PWRSPVINDNO::S2D4::2026,CapacityFactor,"[""REGION"", ""TECHNOLOGY"", ""TIMESLICE"", ""YEAR""]",GLOBAL,PWRSPVINDNO,SPV,IND,2026,true,0,ZERO,fraction,fraction,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,SOURCE_YEAR_DISPATCH_PROFILE,CEA_GENERATION_MNRE_GRID_STOCK_NINJA_DAYLIGHT_SHAPE,S2D4
D4_PROFILE_INPUT::CapacityFactor::GLOBAL::PWRSPVINDNO::S2D5::2026,CapacityFactor,"[""REGION"", ""TECHNOLOGY"", ""TIMESLICE"", ""YEAR""]",GLOBAL,PWRSPVINDNO,SPV,IND,2026,true,0,ZERO,fraction,fraction,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,SOURCE_YEAR_DISPATCH_PROFILE,CEA_GENERATION_MNRE_GRID_STOCK_NINJA_DAYLIGHT_SHAPE,S2D5
D4_PROFILE_INPUT::CapacityFactor::GLOBAL::PWRSPVINDNO::S3D1::2026,CapacityFactor,"[""REGION"", ""TECHNOLOGY"", ""TIMESLICE"", ""YEAR""]",GLOBAL,PWRSPVINDNO,SPV,IND,2026,true,0.001156311529472155,POSITIVE,fraction,fraction,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,SOURCE_YEAR_DISPATCH_PROFILE,CEA_GENERATION_MNRE_GRID_STOCK_NINJA_DAYLIGHT_SHAPE,S3D1
D4_PROFILE_INPUT::CapacityFactor::GLOBAL::PWRSPVINDNO::S3D2::2026,CapacityFactor,"[""REGION"", ""TECHNOLOGY"", ""TIMESLICE"", ""YEAR""]",GLOBAL,PWRSPVINDNO,SPV,IND,2026,true,0.3701549733096364,POSITIVE,fraction,fraction,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,SOURCE_YEAR_DISPATCH_PROFILE,CEA_GENERATION_MNRE_GRID_STOCK_NINJA_DAYLIGHT_SHAPE,S3D2
D4_PROFILE_INPUT::CapacityFactor::GLOBAL::PWRSPVINDNO::S3D3::2026,CapacityFactor,"[""REGION"", ""TECHNOLOGY"", ""TIMESLICE"", ""YEAR""]",GLOBAL,PWRSPVINDNO,SPV,IND,2026,true,0.01634649729766841,POSITIVE,fraction,fraction,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,SOURCE_YEAR_DISPATCH_PROFILE,CEA_GENERATION_MNRE_GRID_STOCK_NINJA_DAYLIGHT_SHAPE,S3D3
D4_PROFILE_INPUT::CapacityFactor::GLOBAL::PWRSPVINDNO::S3D4::2026,CapacityFactor,"[""REGION"", ""TECHNOLOGY"", ""TIMESLICE"", ""YEAR""]",GLOBAL,PWRSPVINDNO,SPV,IND,2026,true,0,ZERO,fraction,fraction,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,SOURCE_YEAR_DISPATCH_PROFILE,CEA_GENERATION_MNRE_GRID_STOCK_NINJA_DAYLIGHT_SHAPE,S3D4
D4_PROFILE_INPUT::CapacityFactor::GLOBAL::PWRSPVINDNO::S3D5::2026,CapacityFactor,"[""REGION"", ""TECHNOLOGY"", ""TIMESLICE"", ""YEAR""]",GLOBAL,PWRSPVINDNO,SPV,IND,2026,true,0,ZERO,fraction,fraction,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,SOURCE_YEAR_DISPATCH_PROFILE,CEA_GENERATION_MNRE_GRID_STOCK_NINJA_DAYLIGHT_SHAPE,S3D5
D4_PROFILE_INPUT::CapacityFactor::GLOBAL::PWRSPVINDNO::S4D1::2026,CapacityFactor,"[""REGION"", ""TECHNOLOGY"", ""TIMESLICE"", ""YEAR""]",GLOBAL,PWRSPVINDNO,SPV,IND,2026,true,0,ZERO,fraction,fraction,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,SOURCE_YEAR_DISPATCH_PROFILE,CEA_GENERATION_MNRE_GRID_STOCK_NINJA_DAYLIGHT_SHAPE,S4D1
D4_PROFILE_INPUT::CapacityFactor::GLOBAL::PWRSPVINDNO::S4D2::2026,CapacityFactor,"[""REGION"", ""TECHNOLOGY"", ""TIMESLICE"", ""YEAR""]",GLOBAL,PWRSPVINDNO,SPV,IND,2026,true,0.3550296977585693,POSITIVE,fraction,fraction,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,SOURCE_YEAR_DISPATCH_PROFILE,CEA_GENERATION_MNRE_GRID_STOCK_NINJA_DAYLIGHT_SHAPE,S4D2
D4_PROFILE_INPUT::CapacityFactor::GLOBAL::PWRSPVINDNO::S4D3::2026,CapacityFactor,"[""REGION"", ""TECHNOLOGY"", ""TIMESLICE"", ""YEAR""]",GLOBAL,PWRSPVINDNO,SPV,IND,2026,true,0.0005037807128031557,POSITIVE,fraction,fraction,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,SOURCE_YEAR_DISPATCH_PROFILE,CEA_GENERATION_MNRE_GRID_STOCK_NINJA_DAYLIGHT_SHAPE,S4D3
D4_PROFILE_INPUT::CapacityFactor::GLOBAL::PWRSPVINDNO::S4D4::2026,CapacityFactor,"[""REGION"", ""TECHNOLOGY"", ""TIMESLICE"", ""YEAR""]",GLOBAL,PWRSPVINDNO,SPV,IND,2026,true,0,ZERO,fraction,fraction,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,SOURCE_YEAR_DISPATCH_PROFILE,CEA_GENERATION_MNRE_GRID_STOCK_NINJA_DAYLIGHT_SHAPE,S4D4
D4_PROFILE_INPUT::CapacityFactor::GLOBAL::PWRSPVINDNO::S4D5::2026,CapacityFactor,"[""REGION"", ""TECHNOLOGY"", ""TIMESLICE"", ""YEAR""]",GLOBAL,PWRSPVINDNO,SPV,IND,2026,true,0,ZERO,fraction,fraction,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,SOURCE_YEAR_DISPATCH_PROFILE,CEA_GENERATION_MNRE_GRID_STOCK_NINJA_DAYLIGHT_SHAPE,S4D5
D4_PROFILE_INPUT::CapacityFactor::GLOBAL::PWRSPVINDSO::S1D1::2023,CapacityFactor,"[""REGION"", ""TECHNOLOGY"", ""TIMESLICE"", ""YEAR""]",GLOBAL,PWRSPVINDSO,SPV,IND,2023,true,0,ZERO,fraction,fraction,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,SOURCE_YEAR_DISPATCH_PROFILE,CEA_GENERATION_MNRE_GRID_STOCK_NINJA_DAYLIGHT_SHAPE,S1D1
D4_PROFILE_INPUT::CapacityFactor::GLOBAL::PWRSPVINDSO::S1D2::2023,CapacityFactor,"[""REGION"", ""TECHNOLOGY"", ""TIMESLICE"", ""YEAR""]",GLOBAL,PWRSPVINDSO,SPV,IND,2023,true,0.4032771581545148,POSITIVE,fraction,fraction,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,SOURCE_YEAR_DISPATCH_PROFILE,CEA_GENERATION_MNRE_GRID_STOCK_NINJA_DAYLIGHT_SHAPE,S1D2
D4_PROFILE_INPUT::CapacityFactor::GLOBAL::PWRSPVINDSO::S1D3::2023,CapacityFactor,"[""REGION"", ""TECHNOLOGY"", ""TIMESLICE"", ""YEAR""]",GLOBAL,PWRSPVINDSO,SPV,IND,2023,true,0.001090024161591503,POSITIVE,fraction,fraction,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,SOURCE_YEAR_DISPATCH_PROFILE,CEA_GENERATION_MNRE_GRID_STOCK_NINJA_DAYLIGHT_SHAPE,S1D3
D4_PROFILE_INPUT::CapacityFactor::GLOBAL::PWRSPVINDSO::S1D4::2023,CapacityFactor,"[""REGION"", ""TECHNOLOGY"", ""TIMESLICE"", ""YEAR""]",GLOBAL,PWRSPVINDSO,SPV,IND,2023,true,0,ZERO,fraction,fraction,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,SOURCE_YEAR_DISPATCH_PROFILE,CEA_GENERATION_MNRE_GRID_STOCK_NINJA_DAYLIGHT_SHAPE,S1D4
D4_PROFILE_INPUT::CapacityFactor::GLOBAL::PWRSPVINDSO::S1D5::2023,CapacityFactor,"[""REGION"", ""TECHNOLOGY"", ""TIMESLICE"", ""YEAR""]",GLOBAL,PWRSPVINDSO,SPV,IND,2023,true,0,ZERO,fraction,fraction,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,SOURCE_YEAR_DISPATCH_PROFILE,CEA_GENERATION_MNRE_GRID_STOCK_NINJA_DAYLIGHT_SHAPE,S1D5
D4_PROFILE_INPUT::CapacityFactor::GLOBAL::PWRSPVINDSO::S2D1::2023,CapacityFactor,"[""REGION"", ""TECHNOLOGY"", ""TIMESLICE"", ""YEAR""]",GLOBAL,PWRSPVINDSO,SPV,IND,2023,true,0,ZERO,fraction,fraction,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,SOURCE_YEAR_DISPATCH_PROFILE,CEA_GENERATION_MNRE_GRID_STOCK_NINJA_DAYLIGHT_SHAPE,S2D1
D4_PROFILE_INPUT::CapacityFactor::GLOBAL::PWRSPVINDSO::S2D2::2023,CapacityFactor,"[""REGION"", ""TECHNOLOGY"", ""TIMESLICE"", ""YEAR""]",GLOBAL,PWRSPVINDSO,SPV,IND,2023,true,0.4337606015163288,POSITIVE,fraction,fraction,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,SOURCE_YEAR_DISPATCH_PROFILE,CEA_GENERATION_MNRE_GRID_STOCK_NINJA_DAYLIGHT_SHAPE,S2D2
D4_PROFILE_INPUT::CapacityFactor::GLOBAL::PWRSPVINDSO::S2D3::2023,CapacityFactor,"[""REGION"", ""TECHNOLOGY"", ""TIMESLICE"", ""YEAR""]",GLOBAL,PWRSPVINDSO,SPV,IND,2023,true,0.006905078144275098,POSITIVE,fraction,fraction,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,SOURCE_YEAR_DISPATCH_PROFILE,CEA_GENERATION_MNRE_GRID_STOCK_NINJA_DAYLIGHT_SHAPE,S2D3
D4_PROFILE_INPUT::CapacityFactor::GLOBAL::PWRSPVINDSO::S2D4::2023,CapacityFactor,"[""REGION"", ""TECHNOLOGY"", ""TIMESLICE"", ""YEAR""]",GLOBAL,PWRSPVINDSO,SPV,IND,2023,true,0,ZERO,fraction,fraction,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,SOURCE_YEAR_DISPATCH_PROFILE,CEA_GENERATION_MNRE_GRID_STOCK_NINJA_DAYLIGHT_SHAPE,S2D4
D4_PROFILE_INPUT::CapacityFactor::GLOBAL::PWRSPVINDSO::S2D5::2023,CapacityFactor,"[""REGION"", ""TECHNOLOGY"", ""TIMESLICE"", ""YEAR""]",GLOBAL,PWRSPVINDSO,SPV,IND,2023,true,0,ZERO,fraction,fraction,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,SOURCE_YEAR_DISPATCH_PROFILE,CEA_GENERATION_MNRE_GRID_STOCK_NINJA_DAYLIGHT_SHAPE,S2D5
D4_PROFILE_INPUT::CapacityFactor::GLOBAL::PWRSPVINDSO::S3D1::2023,CapacityFactor,"[""REGION"", ""TECHNOLOGY"", ""TIMESLICE"", ""YEAR""]",GLOBAL,PWRSPVINDSO,SPV,IND,2023,true,0,ZERO,fraction,fraction,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,SOURCE_YEAR_DISPATCH_PROFILE,CEA_GENERATION_MNRE_GRID_STOCK_NINJA_DAYLIGHT_SHAPE,S3D1
D4_PROFILE_INPUT::CapacityFactor::GLOBAL::PWRSPVINDSO::S3D2::2023,CapacityFactor,"[""REGION"", ""TECHNOLOGY"", ""TIMESLICE"", ""YEAR""]",GLOBAL,PWRSPVINDSO,SPV,IND,2023,true,0.3803548788775617,POSITIVE,fraction,fraction,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,SOURCE_YEAR_DISPATCH_PROFILE,CEA_GENERATION_MNRE_GRID_STOCK_NINJA_DAYLIGHT_SHAPE,S3D2
D4_PROFILE_INPUT::CapacityFactor::GLOBAL::PWRSPVINDSO::S3D3::2023,CapacityFactor,"[""REGION"", ""TECHNOLOGY"", ""TIMESLICE"", ""YEAR""]",GLOBAL,PWRSPVINDSO,SPV,IND,2023,true,0.007221880023974441,POSITIVE,fraction,fraction,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,SOURCE_YEAR_DISPATCH_PROFILE,CEA_GENERATION_MNRE_GRID_STOCK_NINJA_DAYLIGHT_SHAPE,S3D3
D4_PROFILE_INPUT::CapacityFactor::GLOBAL::PWRSPVINDSO::S3D4::2023,CapacityFactor,"[""REGION"", ""TECHNOLOGY"", ""TIMESLICE"", ""YEAR""]",GLOBAL,PWRSPVINDSO,SPV,IND,2023,true,0,ZERO,fraction,fraction,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,SOURCE_YEAR_DISPATCH_PROFILE,CEA_GENERATION_MNRE_GRID_STOCK_NINJA_DAYLIGHT_SHAPE,S3D4
D4_PROFILE_INPUT::CapacityFactor::GLOBAL::PWRSPVINDSO::S3D5::2023,CapacityFactor,"[""REGION"", ""TECHNOLOGY"", ""TIMESLICE"", ""YEAR""]",GLOBAL,PWRSPVINDSO,SPV,IND,2023,true,0,ZERO,fraction,fraction,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,SOURCE_YEAR_DISPATCH_PROFILE,CEA_GENERATION_MNRE_GRID_STOCK_NINJA_DAYLIGHT_SHAPE,S3D5
D4_PROFILE_INPUT::CapacityFactor::GLOBAL::PWRSPVINDSO::S4D1::2023,CapacityFactor,"[""REGION"", ""TECHNOLOGY"", ""TIMESLICE"", ""YEAR""]",GLOBAL,PWRSPVINDSO,SPV,IND,2023,true,0,ZERO,fraction,fraction,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,SOURCE_YEAR_DISPATCH_PROFILE,CEA_GENERATION_MNRE_GRID_STOCK_NINJA_DAYLIGHT_SHAPE,S4D1
D4_PROFILE_INPUT::CapacityFactor::GLOBAL::PWRSPVINDSO::S4D2::2023,CapacityFactor,"[""REGION"", ""TECHNOLOGY"", ""TIMESLICE"", ""YEAR""]",GLOBAL,PWRSPVINDSO,SPV,IND,2023,true,0.3774479326927327,POSITIVE,fraction,fraction,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,SOURCE_YEAR_DISPATCH_PROFILE,CEA_GENERATION_MNRE_GRID_STOCK_NINJA_DAYLIGHT_SHAPE,S4D2
D4_PROFILE_INPUT::CapacityFactor::GLOBAL::PWRSPVINDSO::S4D3::2023,CapacityFactor,"[""REGION"", ""TECHNOLOGY"", ""TIMESLICE"", ""YEAR""]",GLOBAL,PWRSPVINDSO,SPV,IND,2023,true,0.0006758303662759903,POSITIVE,fraction,fraction,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,SOURCE_YEAR_DISPATCH_PROFILE,CEA_GENERATION_MNRE_GRID_STOCK_NINJA_DAYLIGHT_SHAPE,S4D3
D4_PROFILE_INPUT::CapacityFactor::GLOBAL::PWRSPVINDSO::S4D4::2023,CapacityFactor,"[""REGION"", ""TECHNOLOGY"", ""TIMESLICE"", ""YEAR""]",GLOBAL,PWRSPVINDSO,SPV,IND,2023,true,0,ZERO,fraction,fraction,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,SOURCE_YEAR_DISPATCH_PROFILE,CEA_GENERATION_MNRE_GRID_STOCK_NINJA_DAYLIGHT_SHAPE,S4D4
D4_PROFILE_INPUT::CapacityFactor::GLOBAL::PWRSPVINDSO::S4D5::2023,CapacityFactor,"[""REGION"", ""TECHNOLOGY"", ""TIMESLICE"", ""YEAR""]",GLOBAL,PWRSPVINDSO,SPV,IND,2023,true,0,ZERO,fraction,fraction,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,SOURCE_YEAR_DISPATCH_PROFILE,CEA_GENERATION_MNRE_GRID_STOCK_NINJA_DAYLIGHT_SHAPE,S4D5
D4_PROFILE_INPUT::CapacityFactor::GLOBAL::PWRSPVINDSO::S1D1::2024,CapacityFactor,"[""REGION"", ""TECHNOLOGY"", ""TIMESLICE"", ""YEAR""]",GLOBAL,PWRSPVINDSO,SPV,IND,2024,true,0,ZERO,fraction,fraction,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,SOURCE_YEAR_DISPATCH_PROFILE,CEA_GENERATION_MNRE_GRID_STOCK_NINJA_DAYLIGHT_SHAPE,S1D1
D4_PROFILE_INPUT::CapacityFactor::GLOBAL::PWRSPVINDSO::S1D2::2024,CapacityFactor,"[""REGION"", ""TECHNOLOGY"", ""TIMESLICE"", ""YEAR""]",GLOBAL,PWRSPVINDSO,SPV,IND,2024,true,0.3853148171450572,POSITIVE,fraction,fraction,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,SOURCE_YEAR_DISPATCH_PROFILE,CEA_GENERATION_MNRE_GRID_STOCK_NINJA_DAYLIGHT_SHAPE,S1D2
D4_PROFILE_INPUT::CapacityFactor::GLOBAL::PWRSPVINDSO::S1D3::2024,CapacityFactor,"[""REGION"", ""TECHNOLOGY"", ""TIMESLICE"", ""YEAR""]",GLOBAL,PWRSPVINDSO,SPV,IND,2024,true,0.001041473468096601,POSITIVE,fraction,fraction,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,SOURCE_YEAR_DISPATCH_PROFILE,CEA_GENERATION_MNRE_GRID_STOCK_NINJA_DAYLIGHT_SHAPE,S1D3
D4_PROFILE_INPUT::CapacityFactor::GLOBAL::PWRSPVINDSO::S1D4::2024,CapacityFactor,"[""REGION"", ""TECHNOLOGY"", ""TIMESLICE"", ""YEAR""]",GLOBAL,PWRSPVINDSO,SPV,IND,2024,true,0,ZERO,fraction,fraction,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,SOURCE_YEAR_DISPATCH_PROFILE,CEA_GENERATION_MNRE_GRID_STOCK_NINJA_DAYLIGHT_SHAPE,S1D4
D4_PROFILE_INPUT::CapacityFactor::GLOBAL::PWRSPVINDSO::S1D5::2024,CapacityFactor,"[""REGION"", ""TECHNOLOGY"", ""TIMESLICE"", ""YEAR""]",GLOBAL,PWRSPVINDSO,SPV,IND,2024,true,0,ZERO,fraction,fraction,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,SOURCE_YEAR_DISPATCH_PROFILE,CEA_GENERATION_MNRE_GRID_STOCK_NINJA_DAYLIGHT_SHAPE,S1D5
D4_PROFILE_INPUT::CapacityFactor::GLOBAL::PWRSPVINDSO::S2D1::2024,CapacityFactor,"[""REGION"", ""TECHNOLOGY"", ""TIMESLICE"", ""YEAR""]",GLOBAL,PWRSPVINDSO,SPV,IND,2024,true,0,ZERO,fraction,fraction,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,SOURCE_YEAR_DISPATCH_PROFILE,CEA_GENERATION_MNRE_GRID_STOCK_NINJA_DAYLIGHT_SHAPE,S2D1
D4_PROFILE_INPUT::CapacityFactor::GLOBAL::PWRSPVINDSO::S2D2::2024,CapacityFactor,"[""REGION"", ""TECHNOLOGY"", ""TIMESLICE"", ""YEAR""]",GLOBAL,PWRSPVINDSO,SPV,IND,2024,true,0.4310849573957684,POSITIVE,fraction,fraction,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,SOURCE_YEAR_DISPATCH_PROFILE,CEA_GENERATION_MNRE_GRID_STOCK_NINJA_DAYLIGHT_SHAPE,S2D2
D4_PROFILE_INPUT::CapacityFactor::GLOBAL::PWRSPVINDSO::S2D3::2024,CapacityFactor,"[""REGION"", ""TECHNOLOGY"", ""TIMESLICE"", ""YEAR""]",GLOBAL,PWRSPVINDSO,SPV,IND,2024,true,0.006862484299481096,POSITIVE,fraction,fraction,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,SOURCE_YEAR_DISPATCH_PROFILE,CEA_GENERATION_MNRE_GRID_STOCK_NINJA_DAYLIGHT_SHAPE,S2D3
D4_PROFILE_INPUT::CapacityFactor::GLOBAL::PWRSPVINDSO::S2D4::2024,CapacityFactor,"[""REGION"", ""TECHNOLOGY"", ""TIMESLICE"", ""YEAR""]",GLOBAL,PWRSPVINDSO,SPV,IND,2024,true,0,ZERO,fraction,fraction,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,SOURCE_YEAR_DISPATCH_PROFILE,CEA_GENERATION_MNRE_GRID_STOCK_NINJA_DAYLIGHT_SHAPE,S2D4
D4_PROFILE_INPUT::CapacityFactor::GLOBAL::PWRSPVINDSO::S2D5::2024,CapacityFactor,"[""REGION"", ""TECHNOLOGY"", ""TIMESLICE"", ""YEAR""]",GLOBAL,PWRSPVINDSO,SPV,IND,2024,true,0,ZERO,fraction,fraction,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,SOURCE_YEAR_DISPATCH_PROFILE,CEA_GENERATION_MNRE_GRID_STOCK_NINJA_DAYLIGHT_SHAPE,S2D5
D4_PROFILE_INPUT::CapacityFactor::GLOBAL::PWRSPVINDSO::S3D1::2024,CapacityFactor,"[""REGION"", ""TECHNOLOGY"", ""TIMESLICE"", ""YEAR""]",GLOBAL,PWRSPVINDSO,SPV,IND,2024,true,0,ZERO,fraction,fraction,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,SOURCE_YEAR_DISPATCH_PROFILE,CEA_GENERATION_MNRE_GRID_STOCK_NINJA_DAYLIGHT_SHAPE,S3D1
D4_PROFILE_INPUT::CapacityFactor::GLOBAL::PWRSPVINDSO::S3D2::2024,CapacityFactor,"[""REGION"", ""TECHNOLOGY"", ""TIMESLICE"", ""YEAR""]",GLOBAL,PWRSPVINDSO,SPV,IND,2024,true,0.3747520384728793,POSITIVE,fraction,fraction,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,SOURCE_YEAR_DISPATCH_PROFILE,CEA_GENERATION_MNRE_GRID_STOCK_NINJA_DAYLIGHT_SHAPE,S3D2
D4_PROFILE_INPUT::CapacityFactor::GLOBAL::PWRSPVINDSO::S3D3::2024,CapacityFactor,"[""REGION"", ""TECHNOLOGY"", ""TIMESLICE"", ""YEAR""]",GLOBAL,PWRSPVINDSO,SPV,IND,2024,true,0.007115497686207405,POSITIVE,fraction,fraction,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,SOURCE_YEAR_DISPATCH_PROFILE,CEA_GENERATION_MNRE_GRID_STOCK_NINJA_DAYLIGHT_SHAPE,S3D3
D4_PROFILE_INPUT::CapacityFactor::GLOBAL::PWRSPVINDSO::S3D4::2024,CapacityFactor,"[""REGION"", ""TECHNOLOGY"", ""TIMESLICE"", ""YEAR""]",GLOBAL,PWRSPVINDSO,SPV,IND,2024,true,0,ZERO,fraction,fraction,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,SOURCE_YEAR_DISPATCH_PROFILE,CEA_GENERATION_MNRE_GRID_STOCK_NINJA_DAYLIGHT_SHAPE,S3D4
D4_PROFILE_INPUT::CapacityFactor::GLOBAL::PWRSPVINDSO::S3D5::2024,CapacityFactor,"[""REGION"", ""TECHNOLOGY"", ""TIMESLICE"", ""YEAR""]",GLOBAL,PWRSPVINDSO,SPV,IND,2024,true,0,ZERO,fraction,fraction,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,SOURCE_YEAR_DISPATCH_PROFILE,CEA_GENERATION_MNRE_GRID_STOCK_NINJA_DAYLIGHT_SHAPE,S3D5
