timeslice,season,daypart,tech_code,tech_type,cf_dispatch,cf_ninja,cf_da_workbook,cf_default,source_notes
S3D4,SW Monsoon (Jun-Sep),Evening (18-24),PWRHROINDNO,Hydro_HRO,,,0.710450,,CEA fleet PLF
S3D4,SW Monsoon (Jun-Sep),Evening (18-24),PWRSPVINDNO,Solar,,0.000063,,,Ninja
S3D4,SW Monsoon (Jun-Sep),Evening (18-24),PWRWONINDNO,Wind,,0.244885,,,Ninja
S3D4,SW Monsoon (Jun-Sep),Evening (18-24),PWRCOAINDNO,COA,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S3D4,SW Monsoon (Jun-Sep),Evening (18-24),PWRGASINDNO,GAS,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S3D4,SW Monsoon (Jun-Sep),Evening (18-24),PWROILINDNO,OIL,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S3D4,SW Monsoon (Jun-Sep),Evening (18-24),PWRNGAINDNO,NGA,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S4D1,Post-monsoon (Oct-Nov),Night (00-06),PWRHYDINDNO,Hydro_HYD,,,0.320256,,CEA fleet PLF
S4D1,Post-monsoon (Oct-Nov),Night (00-06),PWRHDRINDNO,Hydro_HDR,,,0.320256,,CEA fleet PLF
S4D1,Post-monsoon (Oct-Nov),Night (00-06),PWRHROINDNO,Hydro_HRO,,,0.320256,,CEA fleet PLF
S4D1,Post-monsoon (Oct-Nov),Night (00-06),PWRSPVINDNO,Solar,,0.000000,,,Ninja
S4D1,Post-monsoon (Oct-Nov),Night (00-06),PWRWONINDNO,Wind,,0.240016,,,Ninja
S4D1,Post-monsoon (Oct-Nov),Night (00-06),PWRCOAINDNO,COA,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S4D1,Post-monsoon (Oct-Nov),Night (00-06),PWRGASINDNO,GAS,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S4D1,Post-monsoon (Oct-Nov),Night (00-06),PWROILINDNO,OIL,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S4D1,Post-monsoon (Oct-Nov),Night (00-06),PWRNGAINDNO,NGA,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S4D2,Post-monsoon (Oct-Nov),Morning (06-12),PWRHYDINDNO,Hydro_HYD,,,0.320256,,CEA fleet PLF
S4D2,Post-monsoon (Oct-Nov),Morning (06-12),PWRHDRINDNO,Hydro_HDR,,,0.320256,,CEA fleet PLF
S4D2,Post-monsoon (Oct-Nov),Morning (06-12),PWRHROINDNO,Hydro_HRO,,,0.320256,,CEA fleet PLF
S4D2,Post-monsoon (Oct-Nov),Morning (06-12),PWRSPVINDNO,Solar,,0.376653,,,Ninja
S4D2,Post-monsoon (Oct-Nov),Morning (06-12),PWRWONINDNO,Wind,,0.118930,,,Ninja
