timeslice,season,daypart,tech_code,tech_type,cf_dispatch,cf_ninja,cf_da_workbook,cf_default,source_notes
S4D5,Post-monsoon (Oct-Nov),Late evening (20-22),PWRGASINDNE,GAS,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S4D5,Post-monsoon (Oct-Nov),Late evening (20-22),PWROILINDNE,OIL,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S4D5,Post-monsoon (Oct-Nov),Late evening (20-22),PWRNGAINDNE,NGA,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S4D6,Post-monsoon (Oct-Nov),Late night (22-24),PWRHYDINDNE,Hydro_HYD,,,0.445708,,CEA fleet PLF
S4D6,Post-monsoon (Oct-Nov),Late night (22-24),PWRHDRINDNE,Hydro_HDR,,,0.445708,,CEA fleet PLF
S4D6,Post-monsoon (Oct-Nov),Late night (22-24),PWRHROINDNE,Hydro_HRO,,,0.445708,,CEA fleet PLF
S4D6,Post-monsoon (Oct-Nov),Late night (22-24),PWRSPVINDNE,Solar,,0.000000,,,Ninja
S4D6,Post-monsoon (Oct-Nov),Late night (22-24),PWRWONINDNE,Wind,,0.240124,,,Ninja
S4D6,Post-monsoon (Oct-Nov),Late night (22-24),PWRCOAINDNE,COA,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S4D6,Post-monsoon (Oct-Nov),Late night (22-24),PWRGASINDNE,GAS,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S4D6,Post-monsoon (Oct-Nov),Late night (22-24),PWROILINDNE,OIL,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S4D6,Post-monsoon (Oct-Nov),Late night (22-24),PWRNGAINDNE,NGA,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
